smqwa	m. sg. nom.	smq	pp.	335
mahaw	m. sg. nom.			333
viRa	iic.			332
yoga	iic.			328
piwq	m. sg. nom.			326
ixam	f. sg. nom.			325
om	part.			325
inxra	m. sg. voc.			324
yuRmax	* sg. i.			324
vara	m. sg. nom.			323
anwa	m. sg. loc.			322
BU	aor. [1] ac. sg. 3			322
XqwarARtra	m. sg. nom.	Xq		322
bala	n. sg. nom.			320
rUpa	iic.			318
bala	m. sg. nom.			318
varRa	iic.			317
pqWak	adv.			316
muni	iic.			316
gawvA	abs.	gam		316
karman	n. sg. acc.			314
kAraNa	n. sg. nom.			313
xuHKa	iic.			313
Sru	imp. [5] ac. sg. 2			312
Pala	n. sg. acc.			312
BU	pft. ac. sg. 3			312
Xarma	m. sg. acc.			311
Sara	m. pl. i.			308
rakwa	iic.	raFj	pp.	305
varNa	iic.			302
inxra	iic.			301
arjuna	m. sg. nom.			301
praBu	m. sg. nom.			300
piwq	iic.			299
kim	m. sg. nom.			296
kula	iic.			294
puRpa	iic.			293
karman	n. sg. i.			293
wawwva	iic.			292
canxra	iic.			292
wax	n. sg. loc.			292
manas	n. sg. nom.			291
vinA	prep.			290
anya	n. sg. nom.			290
loka	m. sg. acc.			290
anyaWA	adv.			289
sWiwa	m. sg. nom.	sWA	pp.	288
as	imp. [2] ac. sg. 3			288
karman	n. sg. nom.			288
cex	conj.			286
vix	pft. ac. sg. 3			285
Soka	iic.			283
kq	pr. [8] ac. sg. 3			281
gawi	f. sg. nom.			281
kAla	m. sg. nom.			280
kva	adv.			280
xqS	pft. ac. sg. 3			280
pAxa	iic.			279
jFAna	n. sg. nom.			279
Siva	iic.			279
wax	m. pl. i.			278
bAhu	m. sg. nom.			277
sawwama	m. sg. voc.			277
rUpa	n. sg. nom.			276
SAswra	iic.			276
BUyas	adv.			275
Baya	iic.			275
cawur	iic.			273
vAyu	m. sg. nom.			273
yajFa	iic.			273
puwra	m. sg. acc.			273
vix	m. sg. nom.			272
mahaw	n. sg. acc.			272
muni	m. sg. nom.			272
kq	pr. [8] md. sg. 3			270
yax	m. sg. i.			270
xawwvA	abs.	xA		269
nAga	iic.			266
manwra	iic.			266
manas	n. sg. i.			266
gam	pft. ac. sg. 3			266
gawi	f. sg. acc.			265
wapas	iic.			265
heman	iic.			265
xeva	m. pl. g.			265
xeha	iic.			264
xAna	n. sg. nom.			261
mahaw	n. sg. nom.			261
asmax	iic.			260
arWa	m. sg. loc.			260
rAma	m. sg. nom.			260
sama	m. sg. nom.			259
xvi	iic.			259
Bavaw	m. sg. nom.			259
jFa	m. sg. nom.			259
wapas	n. sg. nom.			259
kqRNa	iic.			258
kvacix	adv.			258
puNya	iic.			258
jiwa	iic.	ji	pp.	258
yax	m. sg. acc.			258
xivya	iic.			257
paFcan	iic.			257
sura	iic.			257
wax	m. du. g.			256
wri	m. pl. nom.			256
saw	iic.	as	ppr. [2] ac.	256
rAkRasa	iic.			253
sahasra	iic.			252
yukwa	m. sg. nom.	yuj	pp.	252
vana	n. sg. loc.			252
SreRTa	m. sg. nom.			251
ixam	m. sg. loc.			250
buxXi	f. sg. nom.			250
sarvaSas	adv.			249
nAraxa	m. sg. nom.			249
kAray	ca. opt. ac. sg. 3			249
ixam	m. sg. i.			248
sarvawas	adv.			248
kim	n. sg. acc.			248
pANdu	iic.			247
BIma	iic.			247
wapas	n. sg. acc.			247
wejas	m. sg. nom.			247
wax	n. sg. g.			246
jala	iic.			246
ganXarva	iic.			245
viRNu	m. sg. nom.			244
jFAwvA	abs.	jFA		244
guru	m. sg. nom.			243
xeva	m. sg. acc.			243
xqS	pr. ps. sg. 3			243
sUrya	iic.			243
BUwvA	abs.	BU		243
anya	m. sg. nom.			242
xaSan	iic.			242
yuRmax	* sg. acc.			242
wax	m. sg. dat.			242
puwra	m. pl. nom.			242
vix	pft. ac. pl. 3			241
kruxXa	m. sg. nom.	kruX	pp.	241
yA	pr. [2] ac. sg. 3			241
viS	f. pl. g.			241
vara	m. sg. acc.			240
wejas	n. sg. i.			240
sawwva	iic.			238
pac	opt. [1] ac. sg. 3			238
BU	f. sg. loc.			238
Sabxa	m. sg. nom.			237
nqpa	iic.			237
xuryoXana	m. sg. nom.			237
prANa	iic.			236
parama	n. sg. nom.			235
ewax	f. sg. nom.			235
pawi	m. sg. voc.			235
smqwa	n. sg. nom.	smq	pp.	234
rAjan	m. sg. g.			234
maya	m. sg. nom.			234
vyAsa	m. sg. nom.			233
anna	iic.			232
sapwan	iic.			232
xevI	f. sg. voc.			232
karNa	m. sg. nom.			232
brahman	n. sg. nom.			231
swrI	iic.			231
vajra	iic.			231
SreRTa	m. sg. voc.			231
kAla	m. sg. acc.			230
uwwama	n. sg. nom.			229
alpa	iic.			228
han	pr. [2] ac. sg. 3			227
pawi	m. sg. nom.			227
kq	pft. md. sg. 3			227
snAwvA	abs.	snA		227
bala	n. sg. acc.			226
nqpa	m. sg. voc.			226
jvara	iic.			225
raWa	m. sg. acc.			224
kq	pft. ac. sg. 3			223
sahasraSas	adv.			222
sama	n. sg. nom.			222
brAhmaNa	iic.			222
qRi	iic.			222
aWavA	conj.			222
brU	imp. [2] ac. sg. 2			221
mA	part.			220
kqwa	m. sg. nom.	kq	pp.	218
Xanvanwari	m. sg. nom.			218
inxriya	iic.			216
gam	pr. [1] ac. sg. 3			216
rawna	iic.			216
kila	part.			215
wax	m. pl. loc.			214
guNa	m. pl. nom.			214
hari	m. sg. nom.			214
SafKa	iic.			213
arka	iic.			213
paxma	iic.			213
xevI	f. sg. nom.			213
gaja	iic.			212
ixam	m. pl. g.			211
kuwas	adv.			211
piwAmaha	m. sg. nom.			211
marxay	ca. opt. ac. sg. 3			211
anwara	n. sg. loc.			210
paxa	n. sg. acc.			210
piwq	m. sg. g.			210
xroNa	m. sg. nom.			210
kqw	m. sg. nom.			209
laB	pr. [1] md. sg. 3			209
rAjan	m. sg. acc.			209
pANdava	m. pl. nom.			209
Baya	n. sg. nom.			208
para	n. sg. acc.			208
BUwa	n. pl. nom.	BU	pp.	208
lakRaNa	n. sg. nom.			207
jAwa	m. sg. nom.	jan	pp.	207
yuX	f. sg. loc.			207
yoga	m. sg. i.			206
priya	iic.			206
Axi	m. pl. i.			206
sarvawra	adv.			206
BIma	m. sg. nom.			206
roga	iic.			205
xa	m. sg. nom.			205
rasa	m. sg. nom.			205
bahu	m. pl. nom.			205
qRi	m. sg. nom.			205
xqS	pr. [4] ac. sg. 3			205
Gna	n. sg. nom.			204
brAhmaNa	m. pl. nom.			204
paS	imp. [4] ac. sg. 2			204
sixXi	iic.			202
vqw	pr. [1] md. sg. 3			202
amiwa	iic.	am	pp.	202
mqga	iic.			201
nara	m. pl. nom.			201
eka	m. sg. acc.			200
hawa	iic.	han	pp.	199
vIra	m. sg. nom.			199
aswra	iic.			199
yuXiRTira	m. sg. voc.			199
arXa	iic.			198
ixam	m. sg. acc.			198
Axi	m. sg. loc.			197
kAma	m. sg. nom.			197
SleRman	iic.			196
Bakwi	f. sg. i.			196
raWa	m. sg. nom.			196
yax	n. sg. i.			195
yuga	iic.			194
yA	pr. [2] ac. pl. 3			194
kAla	m. sg. i.			194
para	m. sg. acc.			194
viRNu	iic.			194
hawvA	abs.	han		194
anyawra	adv.			193
SrImaw	m. sg. nom.			193
Saswra	iic.			193
wax	f. sg. i.			192
vAnara	iic.			192
BImasena	m. sg. nom.			192
vixyA	iic.			191
viXi	m. sg. i.			191
RaR	iic.			191
buxXi	iic.			191
uwa	conj.			191
wIrWa	n. sg. loc.			191
loka	m. pl. loc.			191
uwwama	n. sg. acc.			190
vana	iic.			190
wIrWa	iic.			190
xA	pft. ac. sg. 3			190
sWa	m. sg. nom.			189
