[1]	[1]	13124
[1]	[48]	11186
[1]	[45]	10481
[1]	[2]	9049
[1]	[37]	8821
[1]	[17]	7365
[1]	[41]	5505
[1]	[34]	4731
[1]	[46]	4513
[1]	[5]	4473
[1]	[19]	3298
[1]	[43]	3236
[1]	[36]	3187
[1]	[40]	2782
[1]	[24]	2708
[1]	[32]	2286
[1]	[44]	2188
[1]	[42]	1760
[1]	[3]	1665
[1]	[49]	1654
[1]	[35]	1609
[1]	[22]	1555
[3]	[48]	1514
[1]	[39]	1436
[3]	[37]	1212
[2]	[1]	1161
[1]	[7]	1091
[2]	[39]	1086
[3]	[45]	1033
[3]	[17]	918
[2]	[45]	821
[2]	[37]	773
[2]	[43]	724
[2]	[41]	698
[3]	[41]	683
[1]	[4]	670
[2]	[2]	662
[3]	[1]	660
[32]	[37]	654
[5]	[37]	642
[32]	[1]	614
[3]	[34]	611
[3]	[46]	588
[2]	[48]	584
[5]	[48]	583
[1]	[38]	562
[5]	[45]	558
[2]	[32]	539
[1]	[20]	491
[2]	[17]	488
[32]	[17]	442
[32]	[45]	414
[32]	[48]	402
[2]	[7]	402
[3]	[36]	384
[5]	[17]	382
[2]	[34]	369
[2]	[3]	368
[1]	[12]	367
[3]	[19]	366
[5]	[41]	365
[2]	[42]	357
[5]	[36]	354
[32]	[41]	347
[4]	[37]	345
[3]	[43]	309
[3]	[40]	300
[2]	[5]	299
[1]	[23]	291
[3]	[42]	278
[2]	[46]	273
[5]	[46]	263
[32]	[2]	255
[3]	[49]	253
[32]	[19]	245
[3]	[24]	243
[3]	[32]	242
[1]	[10]	242
[2]	[19]	241
[5]	[34]	215
[5]	[1]	214
[2]	[40]	195
[1;16]	[45]	194
[2]	[36]	193
[1]	[18]	190
[5]	[43]	184
[32]	[32]	180
[3]	[44]	173
[3]	[2]	173
[32]	[34]	171
[1;16]	[48]	166
[32]	[40]	159
[5]	[40]	158
[4]	[32]	157
[4]	[48]	156
[32]	[36]	154
[4]	[45]	144
[1;16]	[41]	143
[2]	[24]	141
[2]	[35]	137
[5]	[19]	136
[5]	[24]	133
[5]	[32]	133
[32]	[46]	133
[3]	[39]	132
[1;16]	[1]	129
[4]	[34]	129
[5]	[44]	126
[3]	[35]	125
[5]	[5]	124
[32]	[43]	124
[1]	[6]	119
[3]	[22]	116
[1;16]	[19]	115
[2]	[49]	114
[5]	[2]	113
[32]	[24]	108
[27]	[41]	105
[5]	[39]	104
[4]	[41]	103
[3]	[5]	103
[4]	[17]	103
[1;16]	[37]	100
[7]	[34]	100
[4]	[19]	98
[32]	[5]	92
[2]	[22]	89
[5;16]	[45]	84
[1;16]	[43]	81
[7]	[45]	80
[1]	[13]	79
[2]	[20]	78
[1;16]	[46]	75
