mokRa	iic.			140
vikrama	m. sg. nom.			139
Siras	iic.			135
mUwra	iic.			135
Gna	n. sg. nom.			135
maXu	iic.			134
ISvara	m. sg. nom.			133
kAFcana	iic.			133
niwya	iic.			132
ukwa	iic.	vac	pp.	132
Xara	m. sg. nom.			132
aMSa	iic.			131
Axi	m. sg. loc.			129
xvija	iic.			127
suvarNa	iic.			127
wejas	iic.			126
kRawra	iic.			126
vyAXi	iic.			125
kuRTa	iic.			125
gawa	m. sg. acc.	gam	pp.	125
saMsAra	iic.			124
BU	iic.			124
SoNiwa	iic.			124
garBa	iic.			124
xaNda	iic.			123
jAwa	iic.	jan	pp.	123
vrawa	iic.			123
vaMSa	iic.			123
SEla	iic.			123
nArAyaNa	iic.			123
raWa	m. sg. acc.			123
xIpwa	iic.	xIp	pp.	122
sahasra	n. pl. acc.			122
rUpa	m. sg. nom.			121
aMSa	m. sg. i.			121
raWa	m. pl. nom.			121
lakRaNa	n. sg. nom.			120
wila	iic.			120
vIrya	m. sg. nom.			120
gqha	iic.			120
narmaxA	iic.			120
xAha	iic.			119
maxa	iic.			119
xina	iic.			119
rUpa	n. sg. nom.			119
pANdava	iic.			119
ga	m. sg. nom.			118
Sukla	iic.			118
BUmi	iic.			118
para	m. sg. nom.			118
SleRman	iic.			117
loka	m. sg. loc.			117
vqkRa	iic.			116
aRtan	iic.			116
kAma	m. sg. nom.			116
vqRNi	iic.			116
uwwama	iic.			115
mAsa	iic.			115
yaSas	m. sg. nom.			115
kara	iic.			114
xa	n. sg. nom.			114
vaswra	iic.			113
wapas	m. sg. nom.			113
vyAGra	m. sg. voc.			113
kRaya	m. sg. loc.			112
moha	iic.			112
paSu	iic.			112
arWa	m. sg. nom.			112
prIwi	iic.			111
kRIra	iic.			111
gaNa	m. pl. i.			111
uwwama	m. sg. nom.			111
Gora	iic.			111
vix	m. pl. nom.			111
nASana	n. sg. nom.			110
pura	iic.			110
graha	iic.			110
Sukra	iic.			110
rUpa	n. sg. i.			110
xevawA	iic.			110
meGa	iic.			110
jaya	iic.			110
SArxUla	m. sg. voc.			110
xuryoXana	iic.			110
mala	iic.			109
uwwara	iic.			109
amla	iic.			108
mAwra	n. sg. acc.			108
svarNa	iic.			108
sUwa	iic.			108
bAla	iic.			107
vAyu	iic.			107
ambara	iic.			106
snAna	iic.			106
yakRa	iic.			106
lifga	iic.			106
XqRtaxyumna	m. sg. nom.			106
agra	iic.			105
inxu	iic.			105
manxa	iic.			105
paxa	iic.			105
xyuwi	m. sg. nom.			105
Bqw	m. pl. g.			104
AcAra	iic.			104
anwara	n. sg. loc.			104
sawwama	m. sg. nom.			104
aneka	iic.			103
kRaya	m. sg. acc.			103
Awreya	iic.			103
ISvara	iic.			103
wraya	n. sg. acc.			102
xarSana	iic.			102
prasAxa	m. sg. abl.			102
Ananxa	iic.			101
rAga	iic.			101
hara	n. sg. nom.			101
nIla	iic.			101
ananwa	iic.			101
Sruwi	iic.			101
XAwu	iic.			100
uRNa	iic.			100
SvAsa	iic.			100
paraspara	iic.			100
sparSa	iic.			100
ari	iic.			100
miwra	iic.			100
vix	m. pl. g.			100
wIkRNa	iic.			99
ugra	iic.			99
Awmaka	m. sg. nom.			99
mAna	iic.			99
krama	iic.			99
praWama	iic.			99
aBra	iic.			98
mAnasa	m. sg. nom.			98
Axya	m. pl. i.			98
Sawa	n. sg. acc.			98
kAsa	iic.			98
amara	iic.			98
bala	m. sg. acc.			98
sAgara	iic.			98
kRawriya	iic.			98
sWAna	iic.			97
jAwi	iic.			97
kAraNa	n. sg. nom.			96
vAra	m. sg. acc.			96
praxa	m. sg. nom.			96
ambu	iic.			96
Bava	iic.			96
Axi	n. sg. nom.			95
bAhu	m. sg. voc.			95
hara	m. sg. nom.			94
Binna	iic.	Bix	pp.	94
bIja	iic.			94
arWin	m. sg. nom.			94
axBuwa	iic.			94
locana	m. sg. nom.			94
rAwra	m. sg. acc.			94
cira	iic.			93
prakqwi	iic.			93
