[1]	[1]	15328
[1]	[48]	14461
[1]	[45]	14008
[1]	[37]	12786
[1]	[17]	9676
[1]	[41]	8417
[1]	[2]	7878
[1]	[32]	7798
[1]	[34]	7382
[1;16]	[5]	6944
[1]	[22]	6423
[1]	[46]	6270
[41]	[37]	6216
[41]	[22]	5921
[41]	[32]	5850
[41]	[1]	5315
[1]	[36]	5307
[1;16]	[32]	5181
[41]	[45]	5159
[41]	[48]	5144
[1]	[40]	5074
[1;16]	[48]	5061
[1]	[43]	4789
[1]	[5]	4751
[1]	[10]	4381
[1;16]	[37]	4255
[1;16]	[22]	4219
[1]	[42]	4166
[1]	[19]	4156
[41]	[17]	3869
[1;16]	[1]	3801
[1]	[24]	3549
[41]	[34]	3492
[1]	[49]	3122
[3]	[48]	3044
[41]	[41]	2972
[1;16]	[45]	2948
[41]	[36]	2922
[41]	[46]	2784
[2]	[32]	2735
[2]	[37]	2713
[2]	[48]	2706
[1]	[35]	2685
[1;16]	[17]	2684
[41]	[3]	2659
[41]	[2]	2651
[3]	[37]	2604
[1]	[39]	2594
[10]	[32]	2576
[3]	[45]	2553
[2]	[45]	2470
[1]	[3]	2418
[1]	[44]	2356
[1;16]	[41]	2308
[41]	[42]	2223
[1;16]	[46]	2220
[41]	[5]	2213
[3]	[22]	2208
[41]	[40]	2172
[1;16]	[36]	2145
[10]	[48]	2142
[2]	[1]	2102
[2;16]	[22]	2026
[1;16]	[34]	2016
[41]	[10]	1998
[32]	[37]	1979
[10]	[37]	1978
[10]	[22]	1977
[3]	[1]	1921
[3]	[17]	1879
[32]	[32]	1861
[2]	[22]	1843
[10]	[45]	1828
[2;16]	[32]	1805
[3]	[32]	1798
[32]	[48]	1797
[2]	[41]	1733
[1;16]	[40]	1723
[2;16]	[48]	1718
[41]	[43]	1712
[2]	[17]	1679
[32]	[45]	1667
[2]	[34]	1630
[10]	[36]	1608
[41]	[19]	1569
[1;16]	[42]	1557
[32]	[1]	1556
[5]	[48]	1525
[3]	[41]	1506
[3]	[34]	1499
[2]	[43]	1418
[41]	[24]	1414
[5]	[45]	1386
[2;16]	[37]	1366
[41]	[49]	1356
[41]	[39]	1344
[3]	[36]	1332
[10]	[17]	1323
[5]	[37]	1315
[32]	[22]	1314
[3]	[46]	1306
[10]	[34]	1305
[2]	[36]	1305
[32]	[17]	1290
[2]	[46]	1287
[10]	[41]	1276
[2]	[39]	1257
[2]	[5]	1221
[2]	[10]	1212
[3]	[42]	1196
[1;16]	[3]	1164
[2]	[42]	1138
[2]	[40]	1137
[5]	[17]	1036
[1]	[7]	1018
[10]	[42]	1016
[1;16]	[10]	1004
[5]	[32]	1002
[10]	[1]	966
[1;16]	[19]	956
[1;16]	[49]	955
[36]	[22]	941
[1;16]	[24]	941
[32]	[34]	918
[2;16]	[45]	912
[2]	[2]	910
[1;16]	[39]	908
[2]	[3]	898
[3]	[40]	897
[41]	[35]	894
[10]	[46]	877
[11;16]	[22]	877
[36]	[37]	867
[1]	[4]	866
[10]	[43]	834
[5]	[41]	823
[36]	[1]	823
[3]	[10]	811
[5]	[34]	796
[32]	[46]	794
[41]	[44]	792
[36]	[48]	790
[3]	[43]	785
[5]	[1]	776
[3]	[24]	775
[32]	[41]	770
[36]	[32]	768
[3]	[19]	766
[2;16]	[17]	755
[5]	[36]	754
[2]	[19]	737
[3]	[49]	730
[32]	[40]	716
[4]	[37]	716
[32]	[42]	712
[36]	[45]	712
[2]	[49]	701
[5]	[22]	699
[1;16]	[35]	696
[10]	[40]	695
[3]	[3]	692
[2;16]	[41]	667
[32]	[2]	656
[2;16]	[36]	649
[32]	[10]	646
[3]	[5]	638
[32]	[36]	627
[5]	[42]	615
[2;16]	[34]	598
[3;16]	[22]	587
[5]	[46]	587
[2;16]	[46]	585
[3]	[2]	584
[32]	[43]	580
[1]	[38]	560
[32]	[5]	556
[2]	[24]	551
[3;16]	[5]	551
[36]	[17]	547
[5]	[43]	544
[3;16]	[48]	542
[2;16]	[42]	531
[36]	[34]	530
[11;16]	[32]	530
[3;16]	[32]	520
[1]	[20]	519
[3;16]	[37]	518
[4]	[41]	507
[11;16]	[45]	506
[10]	[49]	506
[5;16]	[48]	503
[32]	[3]	500
[10]	[19]	499
[32]	[39]	479
[5;16]	[45]	467
[10]	[24]	465
[2]	[35]	457
[32]	[19]	456
[5;16]	[37]	456
[11;16]	[37]	449
[5]	[40]	445
[11;16]	[48]	442
[3]	[39]	436
[1;16]	[44]	433
[36]	[3]	430
[13]	[32]	428
[3;16]	[45]	422
[10]	[39]	417
[4]	[48]	415
[32]	[24]	411
[2;16]	[40]	411
[2;16]	[43]	410
[11;16]	[1]	409
[3]	[35]	394
[3;16]	[1]	391
[3]	[44]	390
[5;16]	[1]	380
[36]	[46]	377
[5;16]	[32]	371
[11;16]	[46]	368
[5;16]	[22]	366
[5;16]	[41]	365
[2]	[44]	351
[11;16]	[17]	349
[13]	[37]	349
[36]	[2]	345
[2;16]	[3]	343
[1]	[18]	341
[5]	[24]	334
[2]	[7]	330
[4]	[32]	329
[4]	[22]	328
[36]	[35]	327
[10]	[35]	326
[5]	[19]	323
[13]	[22]	317
[13]	[48]	309
[13]	[45]	308
[5;16]	[5]	304
[36]	[43]	303
[11;16]	[41]	302
[3;16]	[17]	297
[36]	[40]	292
[4]	[45]	284
[32]	[49]	281
[3;16]	[36]	281
[3;16]	[40]	280
[2;16]	[19]	279
[2;16]	[39]	276
[3;16]	[3]	274
[4]	[17]	274
[2;16]	[24]	273
[2;16]	[49]	273
[36]	[10]	273
[1]	[12]	270
[13]	[34]	270
[36]	[39]	269
[11;16]	[36]	264
[5]	[44]	263
[1;16]	[2]	261
[11;16]	[34]	260
[10]	[44]	259
[36]	[41]	255
[5;16]	[17]	254
[13]	[41]	254
[3;16]	[34]	254
[36]	[42]	253
[1;16]	[6]	252
[36]	[36]	245
[32]	[44]	244
[3;16]	[41]	243
[3;16]	[46]	242
[10]	[3]	242
[1]	[23]	241
[5]	[2]	241
[5]	[39]	238
[5;16]	[2]	235
[4]	[36]	235
[11;16]	[42]	230
[3;16]	[42]	229
[5]	[3]	222
[13]	[17]	218
[4]	[46]	217
[5;16]	[34]	215
[41]	[7]	215
[10]	[10]	212
[5;16]	[36]	212
[36]	[24]	211
[5]	[35]	208
[36]	[49]	207
[5]	[10]	204
[5;16]	[46]	202
[36]	[19]	202
