[1]	[48]	7278
[1;16]	[5]	6944
[1]	[1]	6186
[41]	[37]	6180
[1]	[37]	6159
[1]	[32]	6042
[1]	[45]	5988
[41]	[22]	5898
[41]	[32]	5850
[41]	[1]	5306
[41]	[45]	5159
[41]	[48]	5142
[1;16]	[32]	5125
[1;16]	[48]	4950
[1]	[22]	4934
[1]	[41]	4508
[1]	[10]	4238
[1;16]	[22]	4168
[1;16]	[37]	4166
[1]	[17]	4019
[41]	[17]	3840
[1;16]	[1]	3705
[41]	[34]	3491
[1]	[34]	3422
[1]	[36]	3003
[41]	[41]	2970
[41]	[36]	2904
[1;16]	[45]	2856
[1]	[40]	2851
[1]	[46]	2793
[41]	[46]	2784
[1]	[42]	2772
[41]	[3]	2659
[41]	[2]	2633
[1;16]	[17]	2628
[10]	[32]	2576
[1]	[43]	2338
[2]	[48]	2300
[2]	[32]	2265
[41]	[42]	2222
[1;16]	[41]	2220
[41]	[5]	2213
[2]	[37]	2193
[41]	[40]	2170
[1;16]	[46]	2161
[10]	[48]	2142
[1;16]	[36]	2111
[3]	[22]	2097
[3]	[48]	2042
[2]	[45]	2030
[2;16]	[22]	2026
[41]	[10]	1998
[1;16]	[34]	1989
[10]	[37]	1978
[10]	[22]	1977
[10]	[45]	1828
[32]	[32]	1799
[2;16]	[32]	1798
[1]	[2]	1780
[2]	[22]	1778
[1]	[49]	1756
[2;16]	[48]	1717
[41]	[43]	1712
[1;16]	[40]	1705
[3]	[45]	1705
[3]	[37]	1668
[32]	[37]	1660
[1]	[19]	1633
[32]	[48]	1626
[10]	[36]	1608
[3]	[32]	1582
[41]	[19]	1568
[1]	[39]	1526
[1;16]	[42]	1523
[32]	[45]	1477
[1]	[24]	1460
[1]	[5]	1438
[41]	[24]	1414
[1]	[3]	1394
[3]	[1]	1387
[2]	[34]	1378
[2]	[17]	1366
[2;16]	[37]	1366
[41]	[49]	1356
[41]	[39]	1340
[10]	[17]	1323
[32]	[1]	1312
[2]	[1]	1311
[10]	[34]	1305
[2]	[41]	1296
[32]	[22]	1282
[10]	[41]	1276
[2]	[10]	1210
[1;16]	[3]	1164
[2]	[36]	1158
[3]	[17]	1145
[1]	[35]	1138
[5]	[48]	1102
[32]	[17]	1067
[2]	[46]	1043
[2]	[5]	1031
[10]	[42]	1016
[2]	[40]	1010
[3]	[36]	1010
[3]	[41]	1005
[1;16]	[10]	1004
[3]	[42]	995
[10]	[1]	966
[3]	[34]	957
[5]	[45]	953
[1;16]	[49]	946
[2]	[42]	942
[36]	[22]	941
[1;16]	[24]	917
[2;16]	[45]	912
[2]	[43]	904
[41]	[35]	894
[5]	[32]	889
[10]	[46]	877
[11;16]	[22]	877
[1;16]	[39]	872
[1;16]	[19]	870
[36]	[37]	867
[32]	[34]	837
[10]	[43]	834
[1]	[44]	830
[36]	[1]	823
[5]	[37]	813
[3]	[10]	801
[3]	[46]	800
[41]	[44]	792
[36]	[48]	790
[36]	[32]	768
[2;16]	[17]	755
[32]	[46]	734
[36]	[45]	712
[10]	[40]	695
[32]	[42]	686
[5]	[17]	680
[1;16]	[35]	675
[3]	[40]	673
[2;16]	[41]	667
[3]	[3]	661
[5]	[22]	656
[2;16]	[36]	649
[32]	[10]	644
[2]	[3]	638
[32]	[40]	635
[2]	[49]	617
[2;16]	[34]	598
[3]	[43]	596
[2]	[19]	588
[3;16]	[22]	586
[2;16]	[46]	585
[32]	[41]	579
[3]	[5]	574
[5]	[34]	567
[32]	[36]	564
[5]	[42]	563
[3]	[49]	558
[3;16]	[5]	551
[36]	[17]	547
[32]	[2]	541
[2]	[39]	538
[3;16]	[48]	536
[5]	[1]	532
[2;16]	[42]	531
[36]	[34]	530
[11;16]	[32]	530
[3;16]	[32]	518
[5]	[41]	513
[3;16]	[37]	513
[32]	[43]	511
[32]	[5]	506
[11;16]	[45]	506
[10]	[49]	506
[10]	[19]	499
[5]	[36]	498
[32]	[3]	483
[10]	[24]	465
[5;16]	[48]	462
[2]	[24]	458
[32]	[39]	453
[2]	[2]	449
[11;16]	[37]	449
[3]	[2]	447
[11;16]	[48]	442
[36]	[3]	430
[5;16]	[37]	428
[13]	[32]	428
[1;16]	[44]	427
[3]	[24]	421
[10]	[39]	417
[3;16]	[45]	417
[2;16]	[40]	411
[2;16]	[43]	410
[11;16]	[1]	409
[5]	[43]	399
[3;16]	[1]	389
[36]	[46]	377
[5]	[46]	370
[11;16]	[46]	368
[5;16]	[32]	366
[5;16]	[22]	361
[32]	[24]	360
[11;16]	[17]	349
[13]	[37]	349
[2]	[35]	348
[36]	[2]	345
[3]	[19]	344
[2;16]	[3]	343
[5]	[40]	342
[5;16]	[1]	342
[36]	[35]	327
[10]	[35]	326
[5;16]	[45]	326
[3]	[39]	323
[13]	[22]	317
[2]	[44]	317
[5;16]	[41]	316
[13]	[48]	309
[13]	[45]	306
[4]	[48]	305
[36]	[43]	303
[11;16]	[41]	302
[5;16]	[5]	301
[3]	[35]	301
[32]	[19]	299
[3;16]	[17]	293
[36]	[40]	292
[4]	[22]	285
[2;16]	[19]	279
[3;16]	[36]	278
[2;16]	[39]	276
[3;16]	[3]	274
[3;16]	[40]	274
[2;16]	[49]	273
[36]	[10]	273
[2;16]	[24]	271
[32]	[49]	270
[13]	[34]	270
[36]	[39]	269
[11;16]	[36]	264
[1;16]	[2]	261
[11;16]	[34]	260
[10]	[44]	259
[36]	[41]	255
[13]	[41]	254
[36]	[42]	253
[1;16]	[6]	252
[3;16]	[34]	251
[36]	[36]	245
[10]	[3]	242
[3;16]	[46]	241
[3;16]	[41]	237
[5;16]	[17]	234
[3]	[44]	233
[11;16]	[42]	230
[5]	[19]	227
[3;16]	[42]	224
[5;16]	[2]	222
[13]	[17]	218
[41]	[7]	215
[10]	[10]	212
[4]	[32]	212
[36]	[24]	211
[36]	[49]	207
[5;16]	[36]	205
[36]	[19]	202
[5]	[10]	201
[41]	[20]	200
[11;16]	[3]	200
[5]	[3]	197
[5;16]	[34]	197
[5]	[24]	196
[4]	[37]	195
[32]	[44]	191
[13]	[36]	186
[3;16]	[2]	185
[4]	[5]	183
[11]	[48]	183
[5;16]	[46]	181
[2;16]	[1]	181
[3;16]	[10]	178
[4]	[36]	175
[5]	[44]	169
[4]	[41]	169
[36]	[5]	168
[11;16]	[39]	165
[5;16]	[40]	164
[12;16]	[37]	164
[4]	[45]	162
[11]	[36]	162
[5]	[39]	161
[2;16]	[35]	160
[11]	[37]	160
[13]	[43]	159
[5;16]	[42]	159
[1]	[38]	158
[4]	[40]	157
[41]	[18]	157
[41]	[4]	155
[4]	[17]	154
[13]	[42]	151
[11;16]	[40]	148
[13]	[46]	148
[12;16]	[32]	143
[5]	[2]	143
[12;16]	[45]	143
[11;16]	[49]	143
[5]	[35]	141
[2;16]	[6]	139
[1]	[18]	138
[11;16]	[19]	137
[3;16]	[39]	135
[11]	[34]	135
[3;16]	[24]	135
[41]	[38]	134
[11;16]	[5]	134
[11;16]	[2]	130
[12;16]	[22]	127
[13]	[40]	125
[13]	[1]	123
[11]	[45]	123
[1;16]	[18]	122
[4]	[46]	121
[32]	[38]	120
[13]	[3]	119
[4]	[34]	118
[5]	[49]	117
[5;16]	[39]	116
[12;16]	[1]	114
[5;16]	[3]	114
[17]	[37]	113
[12;16]	[48]	113
[4]	[42]	109
[1]	[20]	109
[36]	[7]	107
[5;16]	[10]	105
[11]	[32]	105
[12;16]	[41]	104
[5]	[5]	104
[2;16]	[44]	103
[41]	[23]	103
[3;16]	[19]	102
[10;16]	[37]	102
[13]	[24]	98
[4]	[3]	97
[10]	[2]	96
[11;16]	[24]	93
[3]	[18]	91
[11;16]	[10]	90
[5;16]	[19]	88
[4]	[24]	88
[1;16]	[20]	88
[10]	[20]	85
[13]	[19]	85
[1]	[23]	84
[10;16]	[32]	79
[13]	[39]	79
[41]	[6]	77
[17]	[45]	77
[12;16]	[3]	76
[3;16]	[49]	76
[10;16]	[22]	76
[5;16]	[24]	76
[11]	[17]	76
[1;16]	[38]	75
[32]	[7]	75
[11]	[42]	74
[32]	[35]	72
[41]	[47]	72
[3;16]	[35]	72
[11]	[41]	72
[5;16]	[35]	72
[13]	[49]	70
[1]	[47]	70
[11]	[39]	70
[2]	[20]	69
[2;16]	[10]	69
[10;16]	[1]	69
[12;16]	[17]	67
[17]	[48]	66
[3]	[47]	66
[4]	[39]	65
[17]	[1]	65
[10]	[5]	65
[2;16]	[5]	64
[1;16]	[23]	63
[41]	[11]	63
[11;16]	[43]	62
[11]	[46]	62
[10;16]	[48]	61
[13]	[10]	60
[5;16]	[49]	60
[1]	[4]	59
[4]	[19]	58
[11;16]	[35]	58
[10]	[18]	56
[12;16]	[34]	55
[11;16]	[44]	54
[12;16]	[36]	54
[12;16]	[42]	53
[11]	[40]	53
[10;16]	[45]	52
[12;16]	[46]	52
[4]	[35]	52
[32]	[18]	52
[2]	[18]	51
[1]	[7]	51
[2]	[23]	50
[10;16]	[17]	50
[10]	[38]	49
[1;16]	[7]	48
[17]	[22]	47
[1;16]	[47]	46
[17]	[34]	45
[4]	[49]	45
[3]	[38]	45
[2]	[38]	44
[4]	[1]	44
[1]	[6]	43
[3;16]	[44]	43
[2;16]	[20]	42
[12;16]	[10]	42
[2;16]	[7]	42
[13]	[35]	41
[41]	[13]	40
[4;16]	[22]	40
[11]	[19]	40
[12;16]	[2]	39
[17]	[32]	39
[17]	[46]	38
[17]	[40]	38
[4]	[44]	38
[2;16]	[18]	38
[41]	[12]	37
[1]	[13]	36
[1]	[12]	36
[11]	[1]	36
[32]	[20]	35
[17]	[17]	35
[11]	[49]	35
[13]	[5]	34
[11]	[24]	34
[11]	[10]	34
[2;16]	[2]	33
[36]	[20]	33
[13]	[2]	33
[17]	[5]	32
[17]	[10]	32
[17]	[2]	31
[3]	[23]	31
[5]	[18]	31
[4;16]	[48]	31
[10]	[23]	30
[13]	[44]	30
[11;16]	[23]	30
[4;16]	[5]	30
[10;16]	[19]	29
[2]	[7]	29
[10;16]	[3]	29
[10;16]	[34]	29
[5;16]	[44]	29
[1;16]	[4]	29
[11]	[35]	29
[3]	[20]	28
[2;16]	[38]	27
[10]	[7]	27
[12;16]	[40]	26
[11;16]	[20]	26
[10;16]	[2]	26
[17]	[42]	25
[17]	[41]	25
[1]	[11]	25
[10;16]	[46]	25
[36]	[18]	25
[32]	[23]	24
[3]	[6]	24
[2;16]	[23]	24
[32]	[47]	24
[10;16]	[36]	24
[11]	[22]	24
[12;16]	[39]	24
[10]	[47]	23
[12;16]	[5]	23
[11]	[3]	23
[12;16]	[19]	22
[32]	[6]	22
[11]	[44]	22
[11;16]	[18]	21
[5]	[7]	20
[4;16]	[32]	20
[10;16]	[42]	19
[4;16]	[3]	19
[12;16]	[49]	18
[4;16]	[45]	18
[32]	[4]	18
[4;16]	[1]	18
[17]	[24]	18
[5]	[38]	18
[10;16]	[5]	17
[5]	[20]	17
[10;16]	[24]	17
[13]	[6]	17
[3]	[4]	17
[2]	[47]	16
[3;16]	[4]	16
[12;16]	[24]	16
[17]	[3]	16
[1;16]	[12]	16
[5;16]	[4]	15
[5]	[47]	15
[3]	[7]	15
[12]	[48]	15
[27]	[3]	15
[32]	[11]	14
[10;16]	[41]	14
[17]	[43]	14
[4;16]	[37]	14
[12;16]	[44]	13
[5]	[23]	13
[4;16]	[46]	13
[36]	[23]	13
[4;16]	[17]	12
[6;16]	[22]	12
[10;16]	[40]	12
[10;16]	[35]	12
[17]	[35]	11
[36]	[38]	11
[6;16]	[48]	11
[13]	[23]	11
[11;16]	[38]	11
[5;16]	[23]	11
[12;16]	[35]	11
[6;16]	[3]	11
[4;16]	[35]	11
[17]	[39]	11
[2]	[12]	10
[2;16]	[47]	10
[10;16]	[44]	10
[5;16]	[7]	10
[27]	[48]	10
[5;16]	[18]	10
[36]	[44]	10
[3;16]	[18]	10
[17]	[7]	10
[36]	[6]	10
[6;16]	[1]	9
[2]	[4]	9
[17]	[19]	9
[3]	[13]	9
[10;16]	[39]	9
[2]	[6]	9
[6;16]	[46]	9
[4;16]	[36]	9
[2;16]	[12]	9
[13]	[20]	9
[13]	[7]	9
[5;16]	[20]	9
[6;16]	[40]	9
[3;16]	[6]	9
[27]	[36]	9
[6;16]	[45]	8
[10;16]	[10]	8
[11]	[2]	8
[13]	[18]	8
[17]	[36]	8
[3;16]	[23]	8
[32]	[13]	8
[6]	[37]	8
[11;16]	[7]	8
[3;16]	[13]	8
[2]	[11]	8
[4]	[2]	8
[27]	[1]	8
