vIrya	vIrya	iic.			235
wIrWa	wIrWa	iic.			235
Xana	Xana	iic.			234
arWe	arWa	m. sg. loc.			234
karNa	karNa	iic.			232
maXye	maXya	n. sg. loc.			232
Sakwi	Sakwi	iic.			231
kriyA	kriyA	iic.			230
puwraH	puwra	m. sg. nom.			225
yuga	yuga	iic.			225
anwara	anwara	iic.			221
xEwya	xEwya	iic.			221
xAnava	xAnava	iic.			220
hA	han	m. sg. nom.			219
vIra	vIra	iic.			219
mAyA	mAyA	iic.			216
koti	koti	iic.			215
asura	asura	iic.			215
inxraH	inxra	m. sg. nom.			213
gaxA	gaxA	iic.			212
giri	giri	iic.			212
Saswra	Saswra	iic.			211
cakra	cakra	iic.			211
sixXi	sixXi	iic.			210
mUla	mUla	iic.			210
Sabxa	Sabxa	iic.			210
kAle	kAla	m. sg. loc.			209
jaH	ja	m. sg. nom.			205
janma	janman	iic.			204
amqwa	amqwa	iic.			203
mAMsa	mAMsa	iic.			203
inxriyaH	inxriya	m. sg. nom.			203
viSva	viSva	iic.			203
xAna	xAna	iic.			201
BAva	BAva	iic.			200
vAk	vAc	iic.			200
anwa	anwa	iic.			199
muKa	muKa	iic.			198
wAmra	wAmra	iic.			198
raNa	raNa	iic.			198
xravya	xravya	iic.			196
viXi	viXi	iic.			195
xvija	xvija	iic.			194
xroNa	xroNa	iic.			194
Palam	Pala	n. sg. acc.			192
ASrama	ASrama	iic.			192
wale	wala	m. sg. loc.			191
anya	anya	iic.			191
AxInAm	Axi	m. pl. g.			189
karaH	kara	m. sg. nom.			189
vaXa	vaXa	iic.			189
jana	jana	iic.			188
gaNa	gaNa	iic.			188
soma	soma	iic.			188
Axiwya	Axiwya	iic.			188
mAwreNa	mAwra	n. sg. i.			187
raWAH	raWa	m. pl. nom.			186
jarA	jarA	iic.			185
gawaH	gawa	m. sg. nom.	gam	pp.	185
bANa	bANa	iic.			184
xIrGa	xIrGa	iic.			184
yaw	yax	iic.			184
bAhu	bAhu	iic.			184
loha	loha	iic.			184
maNi	maNi	iic.			184
UrXva	UrXva	iic.			183
siMha	siMha	iic.			183
SUla	SUla	iic.			183
sWam	sWa	m. sg. acc.			180
ciwra	ciwra	iic.			180
yogena	yoga	m. sg. i.			179
parvawa	parvawa	iic.			179
haswa	haswa	iic.			179
Sakra	Sakra	iic.			179
maXu	maXu	iic.			178
kRaya	kRaya	iic.			178
SilA	SilA	iic.			178
nanxana	nanxana	m. sg. voc.			178
samaH	sama	m. sg. nom.			177
AxiRu	Axi	m. pl. loc.			177
sneha	sneha	iic.			176
kAlam	kAla	m. sg. acc.			176
hari	hari	iic.			176
vixvAn	vixvas	m. sg. nom.			175
mokRa	mokRa	iic.			175
aXipaH	aXipa	m. sg. nom.			174
niwya	niwya	iic.			172
jvara	jvara	iic.			170
SuxXa	SuxXa	iic.	SuX	pp.	170
vikramaH	vikrama	m. sg. nom.			170
kRawra	kRawra	iic.			169
AxyAH	Axya	m. pl. nom.			168
garBa	garBa	iic.			167
kalpa	kalpa	iic.			167
raWam	raWa	m. sg. acc.			166
anila	anila	iic.			165
nArAyaNa	nArAyaNa	iic.			165
Palam	Pala	n. sg. nom.			164
rUpaH	rUpa	m. sg. nom.			164
ukwa	ukwa	iic.	vac	pp.	163
vrawa	vrawa	iic.			163
ISvaraH	ISvara	m. sg. nom.			161
AxO	Axi	m. sg. loc.			159
xaNda	xaNda	iic.			158
BUmi	BUmi	iic.			158
gqha	gqha	iic.			158
sahasrANi	sahasra	n. pl. nom.			157
Gora	Gora	iic.			157
SiraH	Siras	iic.			156
maxa	maxa	iic.			156
vqkRa	vqkRa	iic.			155
XaraH	Xara	m. sg. nom.			155
meGa	meGa	iic.			155
xvAxaSa	xvAxaSan	iic.			152
vyAXi	vyAXi	iic.			152
mUwra	mUwra	iic.			152
sahasrANi	sahasra	n. pl. acc.			152
suvarNa	suvarNa	iic.			152
xIpwa	xIpwa	iic.	xIp	pp.	151
moha	moha	iic.			150
SoNiwa	SoNiwa	iic.			149
wapAH	wapas	m. sg. nom.			149
uwwara	uwwara	iic.			148
jAwa	jAwa	iic.	jan	pp.	148
manxa	manxa	iic.			148
kAFcana	kAFcana	iic.			148
vixaH	vix	m. pl. nom.			148
vyAGra	vyAGra	m. sg. voc.			148
wejaH	wejas	iic.			146
vaswra	vaswra	iic.			146
vaMSa	vaMSa	iic.			146
kara	kara	iic.			145
aMSa	aMSa	iic.			145
jaya	jaya	iic.			144
yaSAH	yaSas	m. sg. nom.			144
kAmaH	kAma	m. sg. nom.			144
loke	loka	m. sg. loc.			143
gaH	ga	m. sg. nom.			143
paraH	para	m. sg. nom.			142
xina	xina	iic.			142
aRta	aRtan	iic.			142
BU	BU	iic.			141
uwwama	uwwama	iic.			141
rUpeNa	rUpa	n. sg. i.			141
gawam	gawa	m. sg. acc.	gam	pp.	141
rUpam	rUpa	n. sg. nom.			141
SEla	SEla	iic.			141
arWaH	arWa	m. sg. nom.			141
saMsAra	saMsAra	iic.			141
narmaxA	narmaxA	iic.			141
mAsa	mAsa	iic.			140
xuryoXana	xuryoXana	iic.			140
bAla	bAla	iic.			139
vAyu	vAyu	iic.			139
balAH	bala	m. pl. nom.			139
pANdava	pANdava	iic.			139
prIwi	prIwi	iic.			138
Sukla	Sukla	iic.			138
manAH	manas	m. sg. nom.			138
SArxUla	SArxUla	m. sg. voc.			138
yakRa	yakRa	iic.			137
paSu	paSu	iic.			137
Gnam	Gna	n. sg. nom.			136
lakRaNam	lakRaNa	n. sg. nom.			134
rAga	rAga	iic.			134
vqRNi	vqRNi	iic.			134
SleRma	SleRman	iic.			133
uwwamaH	uwwama	m. sg. nom.			133
sawwamaH	sawwama	m. sg. nom.			133
xAha	xAha	iic.			132
kuRTa	kuRTa	iic.			132
sUwa	sUwa	iic.			132
mAna	mAna	iic.			131
agra	agra	iic.			131
wila	wila	iic.			131
graha	graha	iic.			131
gaNAH	gaNa	m. pl. nom.			130
mala	mala	iic.			129
jAH	ja	m. pl. nom.			129
anware	anwara	n. sg. loc.			129
aneka	aneka	iic.			128
lifga	lifga	iic.			128
kRawriya	kRawriya	iic.			128
svarNa	svarNa	iic.			128
xyuwiH	xyuwi	m. sg. nom.			128
XAwu	XAwu	iic.			127
ugra	ugra	iic.			127
aMSena	aMSa	m. sg. i.			127
mAwq	mAwq	iic.			127
mAwram	mAwra	n. sg. acc.			126
Binna	Binna	iic.	Bix	pp.	126
paxa	paxa	iic.			125
pura	pura	iic.			125
xevawA	xevawA	iic.			125
ari	ari	iic.			125
Bava	Bava	iic.			125
kRIra	kRIra	iic.			124
Sukra	Sukra	iic.			124
nIla	nIla	iic.			124
snAna	snAna	iic.			124
xarSana	xarSana	iic.			124
gafgA	gafgA	iic.			124
vAma	vAma	iic.			123
BqwAm	Bqw	m. pl. g.			123
gaNEH	gaNa	m. pl. i.			123
miwra	miwra	iic.			123
haya	haya	iic.			123
prasAxAw	prasAxa	m. sg. abl.			123
bAho	bAhu	m. sg. voc.			123
mAnasaH	mAnasa	m. sg. nom.			122
amla	amla	iic.			122
Sawam	Sawa	n. sg. acc.			122
balam	bala	m. sg. acc.			122
wrayam	wraya	n. sg. acc.			122
bIja	bIja	iic.			122
sAgara	sAgara	iic.			122
vixAm	vix	m. pl. g.			122
sWAna	sWAna	iic.			121
pawra	pawwra	iic.			121
Cinna	Cinna	iic.	Cix	pp.	121
amara	amara	iic.			121
vigawa	vigawa	iic.	vigam	pp.	121
ananwa	ananwa	iic.			121
xam	xa	n. sg. nom.			120
AxIn	Axi	m. pl. acc.			120
uRNa	uRNa	iic.			120
ambu	ambu	iic.			120
vIryaH	vIrya	m. sg. nom.			120
sparSa	sparSa	iic.			120
XyAna	XyAna	iic.			120
rajaH	rajas	iic.			119
AwmakaH	Awmaka	m. sg. nom.			119
ISvara	ISvara	iic.			119
qRaBaH	qRaBa	m. sg. nom.			119
vacaH	vacas	n. sg. acc.			119
wIkRNa	wIkRNa	iic.			118
Basma	Basman	iic.			118
SApa	SApa	iic.			118
ambara	ambara	iic.			117
anyonya	anyonya	iic.			117
mqxu	mqxu	iic.			117
paraspara	paraspara	iic.			117
krama	krama	iic.			117
pawiH	pawi	m. sg. nom.			117
uwwama	uwwama	m. sg. voc.			117
aXipa	aXipa	m. sg. voc.			117
Ananxa	Ananxa	iic.			116
AcAra	AcAra	iic.			116
praWama	praWama	iic.			116
balam	bala	n. sg. acc.			115
harRa	harRa	iic.			115
prajA	prajA	iic.			115
mahI	mahI	iic.			115
Sruwi	Sruwi	iic.			115
nASanam	nASana	n. sg. nom.			114
aBra	aBra	iic.			114
kRaye	kRaya	m. sg. loc.			114
xakRiNa	xakRiNa	iic.			114
BIRma	BIRma	iic.			114
wEla	wEla	iic.			113
praxaH	praxa	m. sg. nom.			113
inxu	inxu	iic.			113
jAwi	jAwi	iic.			113
kAraNam	kAraNa	n. sg. nom.			112
AxyEH	Axya	m. pl. i.			112
haswi	haswin	iic.			112
lakRaNa	lakRaNa	iic.			112
Bakwi	Bakwi	iic.			111
karmaNi	karman	n. sg. loc.			111
kAsa	kAsa	iic.			111
yukwaH	yukwa	m. sg. nom.	yuj	pp.	111
vaSam	vaSa	m. sg. acc.			111
locanaH	locana	m. sg. nom.			111
wamaH	wamas	iic.			110
SvAsa	SvAsa	iic.			110
xqRta	xqRta	iic.	xqS	pp.	110
labXa	labXa	iic.	laB	pp.	110
vAram	vAra	m. sg. acc.			109
vahni	vahni	iic.			109
arjuna	arjuna	iic.			109
sWAH	sWa	m. pl. nom.			109
SUxra	SUxra	iic.			109
axBuwa	axBuwa	iic.			109
inxrasya	inxra	m. sg. g.			109
newra	newra	iic.			108
prakqwi	prakqwi	iic.			108
XanuH	Xanus	iic.			108
kanyA	kanyA	iic.			108
SreRTaH	SreRTa	m. sg. nom.			107
mawsya	mawsya	iic.			107
rUpam	rUpa	n. sg. acc.			107
suhqw	suhqx	iic.			107
mune	muni	m. sg. voc.			107
mukwi	mukwi	iic.			106
mAwram	mAwra	n. sg. nom.			106
haram	hara	n. sg. nom.			106
kRayam	kRaya	m. sg. acc.			106
hewoH	hewu	m. sg. abl.			106
manuja	manuja	iic.			106
XqRtaxyumnaH	XqRtaxyumna	m. sg. nom.			106
xvayam	xvaya	n. sg. nom.			105
Awmakam	Awmaka	n. sg. nom.			105
pArWiva	pArWiva	iic.			105
Awreya	Awreya	iic.			105
wrElokya	wrElokya	iic.			105
cira	cira	iic.			104
smqwi	smqwi	iic.			104
xuRta	xuRta	iic.	xuR	pp.	104
aXarma	aXarma	iic.			104
viRaya	viRaya	iic.			104
Axi	Axi	n. sg. nom.			104
RodaSa	RodaSan	iic.			103
AKyaH	AKyA	m. sg. nom.			103
pAna	pAna	iic.			103
agninA	agni	m. sg. i.			103
nija	nija	iic.			103
wAra	wAra	iic.			103
nakRawra	nakRawra	iic.			103
SawEH	Sawa	n. pl. i.			103
BAk	BAj	m. sg. nom.			102
samBavaH	samBava	m. sg. nom.			102
AhAra	AhAra	iic.			102
afgaH	afga	m. sg. nom.			102
pakRa	pakRa	iic.			102
mqw	mqx	iic.			102
arWI	arWin	m. sg. nom.			102
xvayam	xvaya	n. sg. acc.			102
parAkramaH	parAkrama	m. sg. nom.			102
manuRya	manuRya	iic.			102
muniH	muni	m. sg. nom.			102
Boga	Boga	iic.			101
mArga	mArga	iic.			101
jIva	jIva	iic.			101
ruXira	ruXira	iic.			101
Sawam	Sawa	n. sg. nom.			101
nava	navan	iic.			101
BUwaH	BUwa	m. sg. nom.	BU	pp.	101
qRaBAH	qRaBa	m. pl. nom.			101
upamaH	upama	m. sg. nom.			100
piNda	piNda	iic.			100
viviXa	viviXa	iic.			100
AkASa	AkASa	iic.			99
kunwI	kunwI	iic.			99
hqxaya	hqxaya	iic.			98
kopa	kopa	iic.			98
kAraNa	kAraNa	iic.			98
kamala	kamala	iic.			98
AwmanaH	Awman	m. sg. g.			97
gulma	gulma	iic.			97
pqWivI	pqWivI	iic.			97
mAlya	mAlya	iic.			97
AwmanA	Awman	m. sg. i.			97
muKAH	muKa	m. pl. nom.			97
nanxanaH	nanxana	m. sg. nom.			97
mayam	maya	n. sg. nom.			96
ewaw	ewax	iic.			96
BAga	BAga	iic.			96
kanaka	kanaka	iic.			96
hewu	hewu	iic.			96
mAwra	mAwra	iic.			96
SreRTam	SreRTa	m. sg. acc.			96
haraH	hara	m. sg. nom.			95
hIna	hIna	iic.	hA	pp.	95
pUjA	pUjA	iic.			95
xanwa	xanwa	iic.			94
kaNTa	kaNTa	iic.			94
keSa	keSa	iic.			94
BayAw	Baya	n. sg. abl.			94
rAwram	rAwra	m. sg. acc.			94
sAXu	sAXu	iic.			94
viXiH	viXi	m. sg. nom.			94
kqwam	kqwa	n. sg. nom.	kq	pp.	94
Bexa	Bexa	iic.			94
sWiwi	sWiwi	iic.			94
SrAxXa	SrAxXa	iic.			94
jFa	jFa	m. sg. voc.			94
jam	ja	m. sg. acc.			93
AyuXa	AyuXa	iic.			93
Asana	Asana	iic.			93
cAru	cAru	iic.			93
xEva	xEva	iic.			93
vAsuxeva	vAsuxeva	iic.			93
pIwa	pIwa	iic.			92
Svewa	Svewa	iic.			92
kRAra	kRAra	iic.			92
nAma	nAman	iic.			92
bARpa	bARpa	iic.			92
mayam	maya	m. sg. acc.			92
Xaram	Xara	m. sg. acc.			91
yoni	yoni	iic.			91
XAnya	XAnya	iic.			91
naRta	naRta	iic.	naS	pp.	91
ABaraNa	ABaraNa	iic.			91
loBa	loBa	iic.			91
hqRta	hqRta	iic.	hqR	pp.	91
AwmajaH	Awmaja	m. sg. nom.			91
prApwa	prApwa	iic.	prAp	pp.	90
wejasA	wejas	n. sg. i.			90
qwu	qwu	iic.			90
pala	pala	iic.			90
uraga	uraga	iic.			90
laGu	laGu	iic.			89
sarpa	sarpa	iic.			89
siwa	siwa	iic.			89
sanniBam	sanniBa	n. sg. nom.			89
mawwa	mawwa	iic.	max	pp.	89
Bqgu	Bqgu	iic.			89
pufgavaH	pufgava	m. sg. nom.			89
haMsa	haMsa	iic.			88
karmasu	karman	n. pl. loc.			88
GnaH	Gna	m. sg. nom.			88
kapi	kapi	iic.			88
sampannaH	saMpanna	m. sg. nom.	saMpax	pp.	88
iRvAsaH	iRvAsa	m. sg. nom.			88
karma	karman	n. sg. nom.			87
Kara	Kara	iic.			87
upamam	upama	m. sg. acc.			87
sahasreNa	sahasra	n. sg. i.			87
Xvaja	Xvaja	iic.			87
viSeRa	viSeRa	iic.			87
vqwwi	vqwwi	iic.			87
inxram	inxra	m. sg. acc.			87
mukwa	mukwa	iic.	muc	pp.	86
mAruwa	mAruwa	iic.			86
vega	vega	iic.			86
wala	wala	iic.			86
xarSanam	xarSana	n. sg. nom.			86
viciwra	viciwra	iic.			86
svAXyAya	svAXyAya	iic.			86
puta	puta	iic.			85
lawA	lawA	iic.			85
lavaNa	lavaNa	iic.			85
uxaka	uxaka	iic.			85
rakRaH	rakRas	iic.			85
kRewra	kRewra	iic.			85
avyakwa	avyakwa	iic.			85
BUri	BUri	iic.			85
pawi	pawi	iic.			85
kOrava	kOrava	iic.			85
cApa	cApa	iic.			85
hewuH	hewu	m. sg. nom.			84
wqRNA	wqRNA	iic.			84
kRaNAw	kRaNa	m. sg. abl.			84
praxam	praxa	n. sg. nom.			84
jFAH	jFa	m. pl. nom.			84
kaWA	kaWA	iic.			84
kRuw	kRuX	iic.			83
awyanwa	awyanwa	iic.			83
rasena	rasa	m. sg. i.			83
qRiBiH	qRi	m. pl. i.			83
Buja	Buja	iic.			83
kalA	kalA	iic.			83
cinwA	cinwA	iic.			83
vAxinaH	vAxin	m. pl. nom.			83
Barwq	Barwq	iic.			83
asmaw	asmax	iic.			83
vqkoxaraH	vqkoxara	m. sg. nom.			83
naKa	naKa	iic.			82
xAra	xAra	iic.			82
SabxaH	Sabxa	m. sg. nom.			82
anwam	anwa	m. sg. acc.			82
samam	sama	n. sg. nom.			82
ISvaram	ISvara	m. sg. acc.			82
BImasena	BImasena	iic.			82
sUkRma	sUkRma	iic.			81
vijFAna	vijFAna	iic.			81
niyawa	niyawa	iic.	niyam	pp.	81
Srama	Srama	iic.			81
grAma	grAma	iic.			81
jambIra	jambIra	iic.			81
vaSa	vaSa	iic.			81
anIkam	anIka	n. sg. acc.			81
aSvameXa	aSvameXa	iic.			81
Axi	Axi	n. sg. acc.			80
wqNa	wqNa	iic.			80
varjiwaH	varjiwa	m. sg. nom.	vqj	ca. pp.	80
carma	carman	iic.			80
vraNa	vraNa	iic.			80
wIvra	wIvra	iic.			80
karmA	karman	m. sg. nom.			80
gaNAn	gaNa	m. pl. acc.			80
parAyaNAH	parAyaNa	m. pl. nom.			80
rAvaNa	rAvaNa	iic.			80
anala	anala	iic.			79
xqRti	xqRti	iic.			79
svexa	svexa	iic.			79
pArSva	pArSva	iic.			79
varaH	vara	m. sg. nom.			79
hqwa	hqwa	iic.	hq	pp.	79
mqwa	mqwa	iic.	mq	pp.	79
xevI	xevI	f. sg. nom.			79
jatA	jatA	iic.			79
vivarjiwaH	vivarjiwa	m. sg. nom.	vivqj	ca. pp.	79
amiwra	amiwra	iic.			79
Ahave	Ahava	m. sg. loc.			79
uxara	uxara	iic.			78
yava	yava	iic.			78
pASa	pASa	iic.			78
arWAya	arWa	m. sg. dat.			78
yojana	yojana	iic.			78
hInaH	hIna	m. sg. nom.	hA	pp.	78
muKe	muKa	n. sg. loc.			78
rawi	rawi	iic.			78
viSAla	viSAla	iic.			78
qRiH	qRi	m. sg. nom.			78
purANa	purANa	iic.			77
Gana	Gana	iic.			77
SIla	SIla	iic.			77
balam	bala	n. sg. nom.			77
puram	pura	n. sg. acc.			77
mayam	maya	n. sg. acc.			76
salila	salila	iic.			76
akRaH	akRa	m. sg. nom.			76
nava	nava	iic.			76
parAyaNaH	parAyaNa	m. sg. nom.			76
bAhum	bAhu	m. sg. acc.			76
kAya	kAya	iic.			75
banXa	banXa	iic.			75
kqwaH	kqwa	m. sg. nom.	kq	pp.	75
aBAve	aBAva	m. sg. loc.			75
baxXa	baxXa	iic.	banX	pp.	75
Bagna	Bagna	iic.	BaFj	pp.	75
apaham	apaha	n. sg. nom.			75
samAna	samAna	iic.			75
xinam	xina	n. sg. acc.			75
mUrXani	mUrXan	m. sg. loc.			75
praXAna	praXAna	iic.			75
wrayam	wraya	n. sg. nom.			75
asi	asi	iic.			75
praBaH	praBA	m. sg. nom.			75
maxra	maxra	iic.			75
nixrA	nixrA	iic.			74
svapna	svapna	iic.			74
aSeRa	aSeRa	iic.			74
maNdala	maNdala	iic.			74
yogAw	yoga	m. sg. abl.			74
wyakwa	wyakwa	iic.	wyaj	pp.	74
oGa	oGa	iic.			74
puwrAH	puwra	m. pl. nom.			74
xeSe	xeSa	m. sg. loc.			73
yAma	yAma	iic.			73
pramANa	pramANa	iic.			73
kqmi	kqmi	iic.			73
kARTa	kARTa	iic.			73
AwmAnam	Awman	m. sg. acc.			73
aBAvAw	aBAva	m. sg. abl.			73
vrawaH	vrawa	m. sg. nom.			73
safkASaH	safkASa	m. sg. nom.			73
BrAwq	BrAwq	iic.			73
BAra	BAra	iic.			72
samuxra	samuxra	iic.			72
safkASam	safkASa	m. sg. acc.			72
viSuxXa	viSuxXa	iic.	viSuX	pp.	72
pApEH	pApa	n. pl. i.			72
xik	xiS	iic.			72
samIpa	samIpa	iic.			72
vAri	vAri	iic.			72
vAk	vAc	m. sg. nom.			72
lokasya	loka	m. sg. g.			72
xAnena	xAna	n. sg. i.			72
mAxrI	mAxrI	iic.			72
wale	wala	n. sg. loc.			71
pANi	pANi	iic.			71
maXura	maXura	iic.			71
anwaram	anwara	n. sg. acc.			71
vqxXi	vqxXi	iic.			71
xUra	xUra	iic.			71
japa	japa	iic.			71
ayuwa	ayuwa	iic.			71
vaSAw	vaSa	m. sg. abl.			71
vinirmukwaH	vinirmukwa	m. sg. nom.	vinirmuc	pp.	71
sanniXO	sanniXi	m. sg. loc.			71
akliRta	akliRta	iic.			71
ojasaH	ojas	m. pl. nom.			71
raWAn	raWa	m. pl. acc.			71
AyuH	Ayus	iic.			70
AxiH	Axi	m. sg. nom.			70
lakRaNaH	lakRaNa	m. sg. nom.			70
SeRa	SeRa	iic.			70
wvak	wvac	iic.			70
xvaya	xvaya	iic.			70
AwmAnaH	Awman	m. pl. nom.			70
BqSa	BqSa	iic.			70
kusuma	kusuma	iic.			70
Awmane	Awman	m. sg. dat.			70
bali	bali	iic.			70
vane	vana	n. sg. loc.			70
rukma	rukma	iic.			70
aSru	aSru	iic.			69
viRama	viRama	iic.			69
woya	woya	iic.			69
guNEH	guNa	m. pl. i.			69
qkRa	qkRa	iic.			69
wanwra	wanwra	iic.			69
caraNa	caraNa	iic.			69
sAma	sAman	iic.			69
sarga	sarga	iic.			69
Xqwa	Xqwa	iic.	Xq	pp.	68
AxyEH	Axya	n. pl. i.			68
prasanna	prasanna	iic.	prasax	pp.	68
lohiwa	lohiwa	iic.			68
AyuH	Ayus	m. sg. nom.			68
vit	viR	iic.			68
homa	homa	iic.			68
maraNa	maraNa	iic.			68
agre	agra	n. sg. loc.			68
paxam	paxa	n. sg. acc.			68
puwrasya	puwra	m. sg. g.			68
inxreNa	inxra	m. sg. i.			68
puwram	puwra	m. sg. acc.			68
varXanaH	varXana	m. sg. nom.			67
sWira	sWira	iic.			67
SIGra	SIGra	iic.			67
ArwaH	Arwa	m. sg. nom.			67
yogaH	yoga	m. sg. nom.			67
saw	saw	iic.	as	ppr. [2] ac.	67
cakRuH	cakRus	iic.			67
prawyaya	prawyaya	iic.			67
vAji	vAjin	iic.			67
rUpam	rUpa	m. sg. acc.			67
xarSanAw	xarSana	n. sg. abl.			67
xIna	xIna	iic.			67
sanXyA	sanXyA	iic.			67
rakRasAm	rakRas	n. pl. g.			67
pqWu	pqWu	iic.			67
puwrO	puwra	m. du. nom.			67
wejasaH	wejas	m. sg. g.			67
prAjFa	prAjFa	m. sg. voc.			67
iwyAxi	iwyAxi	n. sg. nom.			67
XaraNI	XaraNI	iic.			66
kRayaH	kRaya	m. sg. nom.			66
rakRA	rakRA	iic.			66
vixyuw	vixyuw	iic.			66
AxiBiH	Axi	n. pl. i.			66
krUra	krUra	iic.			66
pAvaka	pAvaka	iic.			66
ORaXa	ORaXa	iic.			66
awiWi	awiWi	iic.			66
aSma	aSman	iic.			66
saFjFA	saFjFA	iic.			66
ravi	ravi	iic.			66
pawrANi	pawwra	n. pl. acc.			66
AKye	AKyA	m. sg. loc.			66
arWam	arWa	n. sg. acc.			66
pOra	pOra	iic.			66
vacanAw	vacana	n. sg. abl.			66
vawsa	vawsa	iic.			66
vyAGraH	vyAGra	m. sg. nom.			66
kuSa	kuSa	iic.			65
XUma	XUma	iic.			65
pavana	pavana	iic.			65
Arwi	Arwi	iic.			65
sAra	sAra	iic.			65
akRa	akRa	iic.			65
icCA	icCA	iic.			65
kleSa	kleSa	iic.			65
