wvayA	yuRmax	* sg. i.			1074
ucyawe	vac	pr. ps. sg. 3			1045
saxA	saxA	ind.			1042
BArawa	BArawa	m. sg. voc.			998
yasya	yax	m. sg. g.			986
aBavaw	BU	impft. [1] ac. sg. 3			985
nAma	nAma	ind.			982
yuXiRTiraH	yuXiRTira	m. sg. nom.			970
sarvam	sarva	n. sg. nom.			948
ukwam	ukwa	n. sg. nom.	vac	pp.	934
asi	as	pr. [2] ac. sg. 2			926
purA	purA	ind.			920
svayam	svayam	ind.			912
ukwvA	vac	abs.			907
kaH	kim	m. sg. nom.			890
yaw	yax	n. sg. acc.			861
we	yuRmax	* sg. dat.			856
ukwaH	ukwa	m. sg. nom.	vac	pp.	853
yaxA	yaxA	ind.			838
BIRmaH	BIRma	m. sg. nom.			838
kuryAw	kq	opt. [8] ac. sg. 3			837
sarvam	sarva	n. sg. acc.			828
asO	axas	m. sg. nom.			825
xevAH	xeva	m. pl. nom.			815
XarmaH	Xarma	m. sg. nom.			810
BagavAn	Bagavaw	m. sg. nom.			806
vacanam	vacana	n. sg. acc.			802
jAyawe	jan	pr. [4] md. sg. 3			798
wasmin	wax	m. sg. loc.			798
sma	sma	ind.			789
sUwaH	sUwa	m. sg. nom.			778
ewe	ewax	m. pl. nom.			771
yAvaw	yAvaw	ind.			765
awaH	awas	ind.			762
saMSayaH	saMSaya	m. sg. nom.			755
wvAm	yuRmax	* sg. acc.			754
raNe	raNa	m. sg. loc.			750
kim	kim	n. sg. acc.			750
puwraH	puwra	m. sg. nom.			749
yawaH	yawas	ind.			704
BaviRyawi	BU	fut. ac. sg. 3			696
naraH	nara	m. sg. nom.			687
asmi	as	pr. [2] ac. sg. 1			660
wena	wax	n. sg. i.			649
sarvAn	sarva	m. pl. acc.			648
AwmAnam	Awman	m. sg. acc.			647
AsIw	as	impft. [2] ac. sg. 3			635
anye	anya	m. pl. nom.			633
ekaH	eka	m. sg. nom.			631
loke	loka	m. sg. loc.			627
prawi	prawi	ind.			627
agniH	agni	m. sg. nom.			620
Bavanwi	BU	pr. [1] ac. pl. 3			615
wO	wax	m. du. nom.			614
naH	asmax	* pl. g.			610
xevaH	xeva	m. sg. nom.			607
wasmAw	wax	n. sg. abl.			601
brahmA	brahman	m. sg. nom.			599
kqwam	kqwa	n. sg. nom.	kq	pp.	584
AhuH	ah	pft. ac. pl. 3			579
iyam	ixam	f. sg. nom.			578
wAvaw	wAvaw	ind.			575
vacaH	vacas	n. sg. acc.			574
saFjayaH	saFjaya	m. sg. nom.			573
param	para	n. sg. nom.			571
SqNu	Sru	imp. [5] ac. sg. 2			564
AwmanaH	Awman	m. sg. g.			562
gawvA	gam	abs.			554
yA	yax	f. sg. nom.			552
samyak	samyak	ind.			551
aBUw	BU	aor. [1] ac. sg. 3			549
UcuH	vac	pft. ac. pl. 3			541
puruRaH	puruRa	m. sg. nom.			541
arhasi	arh	pr. [1] ac. sg. 2			533
wEH	wax	m. pl. i.			532
vayam	asmax	* pl. nom.			526
wAwa	wAwa	m. sg. voc.			523
aswu	as	imp. [2] ac. sg. 3			521
imam	ixam	m. sg. acc.			519
rAmaH	rAma	m. sg. nom.			507
mahAn	mahaw	m. sg. nom.			504
BavAn	Bavaw	m. sg. nom.			500
wasyAH	wax	f. sg. g.			497
pqWak	pqWak	ind.			493
cew	cex	ind.			479
Xarmam	Xarma	m. sg. acc.			476
piwA	piwq	m. sg. nom.			475
gawaH	gawa	m. sg. nom.	gam	pp.	468
prApya	prAp	abs.			468
kAle	kAla	m. sg. loc.			464
manasA	manas	n. sg. i.			458
sarveRAm	sarva	m. pl. g.			447
mahAwmanaH	mahAwman	m. sg. g.			445
smqwaH	smqwa	m. sg. nom.	smq	pp.	441
yena	yax	m. sg. i.			440
manaH	manas	n. sg. nom.			439
sawyam	sawya	n. sg. nom.			438
eRA	ewax	f. sg. nom.			438
karma	karman	n. sg. acc.			437
BUwvA	BU	abs.			435
brAhmaNaH	brAhmaNa	m. sg. nom.			435
xaxyAw	xA	opt. [3] ac. sg. 3			434
anyaH	anya	m. sg. nom.			429
wapasA	wapas	n. sg. i.			428
nAnA	nAnA	ind.			426
SarEH	Sara	m. pl. i.			425
jagAma	gam	pft. ac. sg. 3			422
xevam	xeva	m. sg. acc.			421
xawwvA	xA	abs.			420
wvA	yuRmax	* sg. acc.			418
AwmA	Awman	m. sg. nom.			416
varaH	vara	m. sg. nom.			416
praBuH	praBu	m. sg. nom.			416
wapaH	wapas	n. sg. acc.			411
asmin	ixam	m. sg. loc.			406
yam	yax	m. sg. acc.			406
baBUva	BU	pft. ac. sg. 3			406
vinA	vinA	ind.			405
xevAnAm	xeva	m. pl. g.			405
mahaw	mahaw	n. sg. acc.			403
arWaH	arWa	m. sg. nom.			403
anyaWA	anyaWA	ind.			402
karowi	kq	pr. [8] ac. sg. 3			393
wasmE	wax	m. sg. dat.			390
AxAya	AxA	abs.			389
brahma	brahman	n. sg. nom.			387
Palam	Pala	n. sg. acc.			387
xuryoXanaH	xuryoXana	m. sg. nom.			387
maXye	maXya	n. sg. loc.			385
aWavA	aWavA	ind.			382
anyaw	anya	n. sg. nom.			381
anena	ixam	m. sg. i.			379
sWiwaH	sWiwa	m. sg. nom.	sWA	pp.	379
gawim	gawi	f. sg. acc.			377
vixyawe	vix	pr. ps. sg. 3			376
inxraH	inxra	m. sg. nom.			376
yAwi	yA	pr. [2] ac. sg. 3			376
vexa	vix	pft. ac. sg. 3			375
arjunaH	arjuna	m. sg. nom.			374
icCAmi	iR	pr. [6] ac. sg. 1			373
vAyuH	vAyu	m. sg. nom.			371
rAjFaH	rAjan	m. sg. g.			369
kva	kva	ind.			369
karma	karman	n. sg. nom.			368
wayA	wax	f. sg. i.			367
xevi	xevI	f. sg. voc.			363
xaxarSa	xqS	pft. ac. sg. 3			363
wasmin	wax	n. sg. loc.			360
XqwarARtraH	XqwarARtra	m. sg. nom.			360
kAlaH	kAla	m. sg. nom.			354
sarvawaH	sarvawas	ind.			352
snAwvA	snA	abs.			352
wasya	wax	n. sg. g.			351
nu	nu	ind.			351
parASaraH	parASara	m. sg. nom.			351
paScAw	paScAw	ind.			349
jFAwvA	jFA	abs.			348
varam	vara	m. sg. acc.			348
puwram	puwra	m. sg. acc.			347
viRNuH	viRNu	m. sg. nom.			346
qRayaH	qRi	m. pl. nom.			345
mahaw	mahaw	n. sg. nom.			342
rasaH	rasa	m. sg. nom.			341
karmaNA	karman	n. sg. i.			339
sarvaSaH	sarvaSas	ind.			336
karNaH	karNa	m. sg. nom.			336
anwaH	anwar	ind.			334
kuruwe	kq	pr. [8] md. sg. 3			333
xqSyawe	xqS	pr. ps. sg. 3			333
pANdavAH	pANdava	m. pl. nom.			333
kila	kila	ind.			332
mayi	asmax	* sg. loc.			332
balam	bala	n. sg. nom.			330
Palam	Pala	n. sg. nom.			328
wayoH	wax	m. du. g.			325
wrayaH	wri	m. pl. nom.			325
gacCawi	gam	pr. [1] ac. sg. 3			324
yuXi	yuX	f. sg. loc.			323
kruxXaH	kruxXa	m. sg. nom.	kruX	pp.	321
buxXiH	buxXi	f. sg. nom.			321
Buvi	BU	f. sg. loc.			319
prAha	prAh	pft. ac. sg. 3			318
rAjAnam	rAjan	m. sg. acc.			318
param	para	n. sg. acc.			316
uwa	uwa	ind.			316
kuwaH	kuwas	ind.			315
gawiH	gawi	f. sg. nom.			314
wAH	wax	f. pl. nom.			313
jAwaH	jAwa	m. sg. nom.	jan	pp.	311
weRu	wax	m. pl. loc.			310
kasya	kim	m. sg. g.			310
viSAm	viS	f. pl. g.			310
yayO	yA	pft. ac. sg. 3			310
ISvaraH	ISvara	m. sg. nom.			309
imAm	ixam	f. sg. acc.			307
nqpa	nqpa	m. sg. voc.			307
Kalu	Kalu	ind.			306
eRAm	ixam	m. pl. g.			306
karwum	kq	inf.			306
brUhi	brU	imp. [2] ac. sg. 2			306
rUpam	rUpa	n. sg. nom.			305
xevI	xevI	f. sg. nom.			305
hawvA	han	abs.			304
vane	vana	n. sg. loc.			304
paraH	para	m. sg. nom.			303
wapaH	wapas	n. sg. nom.			301
BImaH	BIma	m. sg. nom.			301
muniH	muni	m. sg. nom.			300
piwuH	piwq	m. sg. g.			300
wasmAw	wax	m. sg. abl.			299
uBO	uBa	m. du. nom.			299
paSya	paS	imp. [4] ac. sg. 2			298
ekam	eka	m. sg. acc.			297
cakre	kq	pft. md. sg. 3			297
muhuH	muhur	ind.			295
pawe	pawi	m. sg. voc.			295
kAraNam	kAraNa	n. sg. nom.			294
vaH	yuRmax	* pl. g.			294
wvayi	yuRmax	* sg. loc.			293
yena	yax	n. sg. i.			292
sAkRAw	sAkRAw	ind.			291
bahavaH	bahu	m. pl. nom.			289
mArkaNdeyaH	mArkaNdeya	m. sg. nom.			289
xroNaH	xroNa	m. sg. nom.			287
svAhA	svAhA	ind.			285
balam	bala	n. sg. acc.			284
arhawi	arh	pr. [1] ac. sg. 3			284
waxvaw	waxvaw	ind.			283
vIraH	vIra	m. sg. nom.			283
hawaH	hawa	m. sg. nom.	han	pp.	283
BUmO	BUmi	f. sg. loc.			282
kqwaH	kqwa	m. sg. nom.	kq	pp.	282
sahasraSaH	sahasraSas	ind.			282
vixuH	vix	pft. ac. pl. 3			281
wiRTawi	sWA	pr. [1] ac. sg. 3			281
asmAkam	asmax	* pl. g.			281
xeva	xeva	m. sg. voc.			281
guruH	guru	m. sg. nom.			279
smqwam	smqwa	n. sg. nom.	smq	pp.	279
prajApawiH	prajApawi	m. sg. nom.			279
anyawra	anyawra	ind.			277
uwwamam	uwwama	n. sg. acc.			277
Apnowi	Ap	pr. [5] ac. sg. 3			275
kArayew	kq	ca. opt. ac. sg. 3			273
raWam	raWa	m. sg. acc.			273
paramam	parama	n. sg. nom.			271
SrImAn	SrImaw	m. sg. nom.			271
laBawe	laB	pr. [1] md. sg. 3			270
hariH	hari	m. sg. nom.			269
xaxO	xA	pft. ac. sg. 3			268
kAlena	kAla	m. sg. i.			267
svargam	svarga	m. sg. acc.			267
kqRNaH	kqRNa	m. sg. nom.			266
cakAra	kq	pft. ac. sg. 3			266
nAraxaH	nAraxa	m. sg. nom.			265
vyAsaH	vyAsa	m. sg. nom.			263
xevAn	xeva	m. pl. acc.			262
marxayew	mqx	ca. opt. ac. sg. 3			262
vanam	vana	n. sg. acc.			262
jFAnam	jFAna	n. sg. nom.			261
puwrAH	puwra	m. pl. nom.			261
brAhmaNAH	brAhmaNa	m. pl. nom.			260
Sruwam	Sruwa	n. sg. nom.	Sru	pp.	260
lokAn	loka	m. pl. acc.			260
pqWivIm	pqWivI	f. sg. acc.			260
hanwi	han	pr. [2] ac. sg. 3			259
viRNoH	viRNu	m. sg. g.			258
SakraH	Sakra	m. sg. nom.			257
BakwyA	Bakwi	f. sg. i.			257
rUpam	rUpa	n. sg. acc.			256
param	para	m. sg. acc.			255
uwwamam	uwwama	n. sg. nom.			253
AsWAya	AsWA	abs.			253
varwawe	vqw	pr. [1] md. sg. 3			252
praBo	praBu	m. sg. voc.			251
sarvawra	sarvawra	ind.			251
iwyAxi	iwyAxi	n. sg. nom.			251
saMyuge	saMyuga	n. sg. loc.			251
sarvAH	sarva	f. pl. nom.			250
narAH	nara	m. pl. nom.			250
kuru	kq	imp. [8] ac. sg. 2			250
BImasenaH	BImasena	m. sg. nom.			250
yAnwi	yA	pr. [2] ac. pl. 3			249
agnim	agni	m. sg. acc.			248
brahmaNaH	brahman	m. sg. g.			248
saxyaH	saxyas	ind.			247
wasyAm	wax	f. sg. loc.			247
yuXiRTira	yuXiRTira	m. sg. voc.			247
gqhIwvA	grah	abs.			246
mahawA	mahaw	m. sg. i.			245
somaH	soma	m. sg. nom.			245
sarvEH	sarva	m. pl. i.			245
wyakwvA	wyaj	abs.			244
yukwaH	yukwa	m. sg. nom.	yuj	pp.	244
Bayam	Baya	n. sg. nom.			243
pUjayew	pUj	opt. [10] ac. sg. 3			243
sawyam	sawya	n. sg. acc.			242
pacew	pac	opt. [1] ac. sg. 3			242
asya	ixam	n. sg. g.			241
naH	asmax	* pl. acc.			241
wejasA	wejas	n. sg. i.			241
pANdavAnAm	pANdava	m. pl. g.			241
XanaFjayaH	XanaFjaya	m. sg. nom.			240
paxam	paxa	n. sg. acc.			240
yajFaH	yajFa	m. sg. nom.			240
vakwum	vac	inf.			239
pArWaH	pArWa	m. sg. nom.			238
mA	mA	ind.			238
pArWa	pArWa	m. sg. voc.			238
viXinA	viXi	m. sg. i.			237
manye	man	pr. [4] md. sg. 1			237
sUryaH	sUrya	m. sg. nom.			236
prANaH	prANa	m. sg. nom.			236
AgawaH	Agawa	m. sg. nom.	Agam	pp.	236
SanEH	SanEs	ind.			233
aXaH	aXas	ind.			233
nqpaH	nqpa	m. sg. nom.			232
vAk	vAc	f. sg. nom.			232
bahiH	bahis	ind.			231
mqwyuH	mqwyu	m. sg. nom.			230
sahiwaH	sahiwa	m. sg. nom.			230
mawiH	mawi	f. sg. nom.			230
wIrWe	wIrWa	n. sg. loc.			230
gacCew	gam	opt. [1] ac. sg. 3			228
kaWiwam	kaWiwa	n. sg. nom.	kaW	pp.	227
wAni	wax	n. pl. acc.			227
pawiH	pawi	m. sg. nom.			227
SuciH	Suci	m. sg. nom.			226
lokAH	loka	m. pl. nom.			226
rAmam	rAma	m. sg. acc.			226
mahAwmanA	mahAwman	m. sg. i.			226
yasmAw	yax	n. sg. abl.			225
qwe	qwe	ind.			225
anyaw	anya	n. sg. acc.			225
anu	anu	ind.			225
lokeRu	loka	m. pl. loc.			225
suKam	suKa	n. sg. acc.			224
kaWaFcana	kaWaFcana	ind.			224
xAnam	xAna	n. sg. nom.			224
xuHKam	xuHKa	n. sg. nom.			224
prokwam	prokwa	n. sg. nom.	pravac	pp.	223
karwavyam	karwavya	n. sg. nom.	kq	pfp. [3]	223
XanvanwariH	Xanvanwari	m. sg. nom.			223
parasparam	paraspara	m. sg. acc.			223
prApwaH	prApwa	m. sg. nom.	prAp	pp.	223
piwAmahaH	piwAmaha	m. sg. nom.			223
vixXi	vix	imp. [2] ac. sg. 2			223
xraRtum	xqS	inf.			223
wriBiH	wri	m. pl. i.			222
SabxaH	Sabxa	m. sg. nom.			221
syuH	as	opt. [2] ac. pl. 3			220
lokaH	loka	m. sg. nom.			220
lokam	loka	m. sg. acc.			219
xivyam	xivya	n. sg. nom.			219
xevasya	xeva	m. sg. g.			218
prANAn	prANa	m. pl. acc.			218
nUnam	nUnam	ind.			218
vAcA	vAc	f. sg. i.			216
rAjFA	rAjan	m. sg. i.			216
upari	upari	ind.			215
kA	kim	f. sg. nom.			215
samAsAxya	samAsax	ca. abs.			214
wO	wax	m. du. acc.			214
yeRAm	yax	m. pl. g.			214
kena	kim	m. sg. i.			214
kAlam	kAla	m. sg. acc.			213
anaGa	anaGa	m. sg. voc.			213
pANdavaH	pANdava	m. sg. nom.			213
paramam	parama	n. sg. acc.			212
pibew	pA	opt. [1] ac. sg. 3			212
vIryavAn	vIryavaw	m. sg. nom.			212
prawyuvAca	prawivac	pft. ac. sg. 3			212
munayaH	muni	m. pl. nom.			211
karNam	karNa	m. sg. acc.			210
gacCa	gam	imp. [1] ac. sg. 2			210
manaH	manas	n. sg. acc.			209
anyonyam	anyonya	m. sg. acc.			209
alam	alam	ind.			208
rAmasya	rAma	m. sg. g.			207
vixyAw	vix	opt. [2] ac. sg. 3			206
ekam	eka	n. sg. nom.			206
vAsuxevaH	vAsuxeva	m. sg. nom.			206
SaraNam	SaraNa	n. sg. acc.			206
safgrAme	safgrAma	m. sg. loc.			206
wAni	wax	n. pl. nom.			205
eRaH	ewax	m. sg. nom.			205
ruxraH	ruxra	m. sg. nom.			205
SreRTaH	SreRTa	m. sg. nom.			204
janAH	jana	m. pl. nom.			204
apare	apara	m. pl. nom.			204
sahasA	sahasA	adv.			204
yaWAvaw	yaWAvaw	ind.			203
ime	ixam	m. pl. nom.			203
iwaH	iwas	ind.			203
mucyawe	muc	pr. ps. sg. 3			202
guNAH	guNa	m. pl. nom.			201
puruRam	puruRa	m. sg. acc.			201
brahma	brahman	n. sg. acc.			201
me	asmax	* sg. dat.			201
sarvaxA	sarvaxA	ind.			200
asyAH	ixam	f. sg. g.			200
wIrWam	wIrWa	n. sg. nom.			200
qRiH	qRi	m. sg. nom.			200
Srowum	Sru	inf.			199
pravakRyAmi	pravac	fut. ac. sg. 1			199
vqwaH	vqwa	m. sg. nom.	vq	pp.	199
vipraH	vipra	m. sg. nom.			199
vIra	vIra	m. sg. voc.			199
Bava	BU	imp. [1] ac. sg. 2			198
ewAni	ewax	n. pl. nom.			198
mAwA	mAwq	f. sg. nom.			198
vakRyAmi	vac	fut. ac. sg. 1			197
ewam	ewax	m. sg. acc.			197
yAni	yax	n. pl. nom.			196
suKam	suKa	n. sg. nom.			196
piwQn	piwq	m. pl. acc.			196
XanuH	Xanus	n. sg. acc.			196
xiSaH	xiS	f. pl. acc.			196
gawAH	gawa	m. pl. nom.	gam	pp.	195
SivaH	Siva	m. sg. nom.			195
prIwaH	prIwa	m. sg. nom.	prI	pp.	195
kaxAcana	kaxAcana	ind.			194
prajAH	prajA	f. pl. acc.			193
annam	anna	n. sg. acc.			193
balavAn	balavaw	m. sg. nom.			193
xivyam	xivya	n. sg. acc.			193
puNyam	puNya	n. sg. nom.			192
AwmanA	Awman	m. sg. i.			191
sixXim	sixXi	f. sg. acc.			190
pqWivyAm	pqWivI	f. sg. loc.			190
manuH	manu	m. sg. nom.			189
piwaram	piwq	m. sg. acc.			187
xvijaH	xvija	m. sg. nom.			186
wriRu	wri	m. pl. loc.			185
rAjAnaH	rAjan	m. pl. nom.			185
paramAm	parama	f. sg. acc.			185
rAvaNaH	rAvaNa	m. sg. nom.			184
pqWivI	pqWivI	f. sg. nom.			184
anware	anwara	n. sg. loc.			183
prApnowi	prAp	pr. [5] ac. sg. 3			183
praviSya	praviS	abs.			183
vixuraH	vixura	m. sg. nom.			183
jagrAha	grah	pft. ac. sg. 3			183
pANdavAn	pANdava	m. pl. acc.			183
xawwam	xawwa	n. sg. nom.	xA	pp.	182
ewAn	ewax	m. pl. acc.			182
xvO	xvi	m. du. nom.			182
xeyam	xeya	n. sg. nom.	xA	pfp. [1]	182
wejaH	wejas	n. sg. nom.			181
arWam	arWa	m. sg. acc.			181
sAwyakiH	sAwyaki	m. sg. nom.			181
uwwamam	uwwama	m. sg. acc.			180
rAwrO	rAwri	f. sg. loc.			180
xroNam	xroNa	m. sg. acc.			180
bahuXA	bahuXA	ind.			180
sanwi	as	pr. [2] ac. pl. 3			179
sarvAH	sarva	f. pl. acc.			179
yayAwiH	yayAwi	m. sg. nom.			178
rasam	rasa	m. sg. acc.			177
avApnowi	avAp	pr. [5] ac. sg. 3			177
sWAnam	sWAna	n. sg. acc.			177
Xanam	Xana	n. sg. acc.			177
gawe	gawa	m. sg. loc.	gam	pp.	176
carew	car	opt. [1] ac. sg. 3			176
akarow	kq	impft. [8] ac. sg. 3			176
asmE	ixam	m. sg. dat.			176
vasiRTaH	vasiRTa	m. sg. nom.			176
annam	anna	n. sg. nom.			175
pumAn	puMs	m. sg. nom.			175
BrAwqBiH	BrAwq	m. pl. i.			175
prajAH	prajA	f. pl. nom.			175
yojayew	yuj	ca. opt. ac. sg. 3			174
arWe	arWa	m. sg. loc.			174
sahasA	sahas	n. sg. i.			174
anyAn	anya	m. pl. acc.			173
brahman	brahman	m. sg. voc.			173
xevEH	xeva	m. pl. i.			173
xqRtaH	xqRta	m. sg. nom.	xqS	pp.	173
yamaH	yama	m. sg. nom.			172
anena	ixam	n. sg. i.			171
maheSvaraH	maheSvara	m. sg. nom.			171
bANEH	bANa	m. pl. i.			171
bahuBiH	bahu	m. pl. i.			170
cawvAraH	cawur	m. pl. nom.			170
pApam	pApa	n. sg. acc.			170
BrAwA	BrAwq	m. sg. nom.			170
rAGavaH	rAGava	m. sg. nom.			170
safKye	safKya	n. sg. loc.			170
buxXyA	buxXi	f. sg. i.			169
rAkRasaH	rAkRasa	m. sg. nom.			169
varuNaH	varuNa	m. sg. nom.			168
ekena	eka	m. sg. i.			168
aBARawa	BAR	impft. [1] md. sg. 3			168
wAsAm	wax	f. pl. g.			168
BayAw	Baya	n. sg. abl.			168
Sawam	Sawa	n. sg. acc.			168
SawaSaH	SawaSas	ind.			168
Ahave	Ahava	m. sg. loc.			168
janamejayaH	janamejaya	m. sg. nom.			168
swriyaH	swrI	f. pl. nom.			167
mA	asmax	* sg. acc.			167
smqwAH	smqwa	m. pl. nom.	smq	pp.	166
mAnavaH	mAnava	m. sg. nom.			166
asmin	ixam	n. sg. loc.			166
kRipew	kRip	opt. [6] ac. sg. 3			166
apaSyaw	paS	impft. [4] ac. sg. 3			166
yAm	yax	f. sg. acc.			165
Baxram	Baxra	n. sg. nom.			165
prawApavAn	prawApavaw	m. sg. nom.			165
yuXiRTiram	yuXiRTira	m. sg. acc.			165
pravarwawe	pravqw	pr. [1] md. sg. 3			164
gqham	gqha	n. sg. acc.			164
kanyA	kanyA	f. sg. nom.			164
vaH	yuRmax	* pl. acc.			164
XarmeNa	Xarma	m. sg. i.			164
ekam	eka	n. sg. acc.			163
viXiH	viXi	m. sg. nom.			163
amqwam	amqwa	n. sg. nom.			163
piwQNAm	piwq	m. pl. g.			163
bravImi	brU	pr. [2] ac. sg. 1			162
jaGAna	han	pft. ac. sg. 3			162
xaxAwi	xA	pr. [3] ac. sg. 3			162
mEwreyaH	mEwreya	m. sg. nom.			162
ixAnIm	ixAnIm	ind.			161
samAcarew	samAcar	opt. [1] ac. sg. 3			161
cakruH	kq	pft. ac. pl. 3			161
iwihAsam	iwihAsa	m. sg. acc.			161
aparaH	apara	m. sg. nom.			160
kurvanwi	kq	pr. [8] ac. pl. 3			160
sWiwAH	sWiwa	m. pl. nom.	sWA	pp.	160
XImAn	XImaw	m. sg. nom.			160
kAmam	kAma	m. sg. acc.			160
vegena	vega	m. sg. i.			159
Awmani	Awman	m. sg. loc.			159
mawaH	mawa	m. sg. nom.	man	pp.	159
guNEH	guNa	m. pl. i.			159
xaNdaH	xaNda	m. sg. nom.			159
praNamya	praNam	abs.			159
rAkRasAH	rAkRasa	m. pl. nom.			159
pArWiva	pArWiva	m. sg. voc.			159
yaWAviXi	yaWAviXi	ind.			158
piwaraH	piwq	m. pl. nom.			158
puwrAn	puwra	m. pl. acc.			158
SUraH	SUra	m. sg. nom.			158
sahiwAH	sahiwa	m. pl. nom.			158
SUrAH	SUra	m. pl. nom.			158
papAwa	paw	pft. ac. sg. 3			158
bahUn	bahu	m. pl. acc.			157
sarveRu	sarva	m. pl. loc.			157
prAwaH	prAwar	ind.			157
icCasi	iR	pr. [6] ac. sg. 2			157
pApam	pApa	n. sg. nom.			157
mahyam	asmax	* sg. dat.			157
aho	aho	ind.			157
sarvaWA	sarvaWA	ind.			156
wAH	wax	f. pl. acc.			156
avApnuyAw	avAp	opt. [5] ac. sg. 3			155
anyam	anya	m. sg. acc.			155
sarvaH	sarva	m. sg. nom.			155
viXIyawe	viXA	pr. ps. sg. 3			155
yasmin	yax	m. sg. loc.			155
Bagavan	Bagavaw	m. sg. voc.			155
cakRuH	cakRus	n. sg. nom.			155
kAmaH	kAma	m. sg. nom.			155
rAmeNa	rAma	m. sg. i.			155
sakqw	sakqw	ind.			154
xqSyanwe	xqS	pr. ps. pl. 3			154
paramam	parama	m. sg. acc.			154
bqhaspawiH	bqhaspawi	m. sg. nom.			154
xqRtam	xqRta	n. sg. nom.	xqS	pp.	154
provAca	pravac	pft. ac. sg. 3			154
xiRtyA	xiRti	f. sg. i.			154
XImawaH	XImaw	m. sg. g.			154
vivyAXa	vyaX	pft. ac. sg. 3			154
prAhuH	prAh	pft. ac. pl. 3			153
viRNum	viRNu	m. sg. acc.			153
mahIm	mahI	f. sg. acc.			153
jIvew	jIv	opt. [1] ac. sg. 3			152
lokasya	loka	m. sg. g.			152
icCawi	iR	pr. [6] ac. sg. 3			152
SirasA	Siras	n. sg. i.			152
nAmnA	nAman	n. sg. i.			152
labXvA	laB	abs.			152
kule	kula	n. sg. loc.			152
Sriyam	SrI	f. sg. acc.			152
purAwanam	purAwana	m. sg. acc.			152
japew	jap	opt. [1] ac. sg. 3			151
praBqwi	praBqwi	ind.			151
BarawaH	Barawa	m. sg. nom.			151
yogam	yoga	m. sg. acc.			150
kurvIwa	kq	opt. [8] md. sg. 3			150
AyuH	Ayus	n. sg. acc.			150
jagmuH	gam	pft. ac. pl. 3			150
BavawA	Bavaw	m. sg. i.			149
BAryA	BAryA	f. sg. nom.			149
sanAwanaH	sanAwana	m. sg. nom.			149
Acarew	Acar	opt. [1] ac. sg. 3			148
jIvawi	jIv	pr. [1] ac. sg. 3			147
xoRaH	xoRa	m. sg. nom.			147
miWyA	miWyA	ind.			147
SafkaraH	Safkara	m. sg. nom.			147
xinam	xina	n. sg. acc.			147
kqRNa	kqRNa	m. sg. voc.			147
samaH	sama	m. sg. nom.			146
prokwaH	prokwa	m. sg. nom.	pravac	pp.	146
sawwvam	sawwva	n. sg. nom.			146
agre	agra	n. sg. loc.			146
parAm	para	f. sg. acc.			146
sarvANi	sarva	n. pl. acc.			145
janaH	jana	m. sg. nom.			145
priyam	priya	n. sg. acc.			145
