prAha	prAh	pft. ac. sg. 3			318
iwyAxi	iwyAxi	n. sg. nom.			318
hema	heman	iic.			318
viSAm	viS	f. pl. g.			318
viRa	viRa	iic.			316
uwa	uwa	ind.			316
piwuH	piwq	m. sg. g.			316
kuwaH	kuwas	ind.			315
wAH	wax	f. pl. nom.			313
anware	anwara	n. sg. loc.			312
xaSa	xaSan	iic.			312
Baya	Baya	iic.			312
SreRTaH	SreRTa	m. sg. nom.			311
nqpa	nqpa	iic.			311
weRu	wax	m. pl. loc.			310
kasya	kim	m. sg. g.			310
yayO	yA	pft. ac. sg. 3			310
mayaH	maya	m. sg. nom.			309
paxam	paxa	n. sg. acc.			308
agnim	agni	m. sg. acc.			307
imAm	ixam	f. sg. acc.			307
nqpa	nqpa	m. sg. voc.			307
xeha	xeha	iic.			306
Kalu	Kalu	ind.			306
eRAm	ixam	m. pl. g.			306
karwum	kq	inf.			306
varNa	varNa	iic.			306
jiwa	jiwa	iic.	ji	pp.	306
brUhi	brU	imp. [2] ac. sg. 2			306
BImaH	BIma	m. sg. nom.			306
jFaH	jFa	m. sg. nom.			305
guruH	guru	m. sg. nom.			304
hawvA	han	abs.			304
SabxaH	Sabxa	m. sg. nom.			303
swrI	swrI	iic.			303
wapaH	wapas	n. sg. nom.			303
uwwamam	uwwama	n. sg. acc.			302
ekam	eka	m. sg. acc.			302
wasmAw	wax	m. sg. abl.			299
uBO	uBa	m. du. nom.			299
sahasra	sahasra	iic.			299
kAmaH	kAma	m. sg. nom.			299
paSya	paS	imp. [4] ac. sg. 2			298
BUmO	BUmi	f. sg. loc.			297
cakre	kq	pft. md. sg. 3			297
pANdu	pANdu	iic.			295
muhuH	muhur	ind.			295
hawaH	hawa	m. sg. nom.	han	pp.	295
vaH	yuRmax	* pl. g.			294
wvayi	yuRmax	* sg. loc.			293
yena	yax	n. sg. i.			292
Bayam	Baya	n. sg. nom.			292
sawwva	sawwva	iic.			292
vIraH	vIra	m. sg. nom.			292
sAkRAw	sAkRAw	ind.			291
Sawam	Sawa	n. sg. acc.			290
bahavaH	bahu	m. pl. nom.			289
AwmanA	Awman	m. sg. i.			288
xroNaH	xroNa	m. sg. nom.			288
aswra	aswra	iic.			288
kaPa	kaPa	iic.			287
amiwa	amiwa	iic.			287
AxO	Axi	m. sg. loc.			286
svAhA	svAhA	ind.			285
BakwyA	Bakwi	f. sg. i.			285
arhawi	arh	pr. [1] ac. sg. 3			284
qRi	qRi	iic.			284
gaja	gaja	iic.			284
waxvaw	waxvaw	ind.			283
kroXa	kroXa	iic.			283
sahasraSaH	sahasraSas	ind.			282
xeva	xeva	m. sg. voc.			282
vixuH	vix	pft. ac. pl. 3			281
wiRTawi	sWA	pr. [1] ac. sg. 3			281
asmAkam	asmax	* pl. g.			281
priya	priya	iic.			281
prajApawiH	prajApawi	m. sg. nom.			280
lokeRu	loka	m. pl. loc.			280
piwwa	piwwa	iic.			279
smqwam	smqwa	n. sg. nom.	smq	pp.	279
anyawra	anyawra	ind.			278
hawa	hawa	iic.	han	pp.	278
qRiH	qRi	m. sg. nom.			278
kqRNaH	kqRNa	m. sg. nom.			276
ganXarva	ganXarva	iic.			276
lokAn	loka	m. pl. acc.			276
Apnowi	Ap	pr. [5] ac. sg. 3			275
vana	vana	iic.			275
xAnam	xAna	n. sg. nom.			275
lokaH	loka	m. sg. nom.			275
yajFaH	yajFa	m. sg. nom.			275
kArayew	kq	ca. opt. ac. sg. 3			273
uwwamam	uwwama	n. sg. nom.			273
paramam	parama	n. sg. nom.			273
sahiwaH	sahiwa	m. sg. nom.			273
Rat	RaR	iic.			273
viXinA	viXi	m. sg. i.			272
brAhmaNa	brAhmaNa	iic.			271
kAlena	kAla	m. sg. i.			271
SrImAn	SrImaw	m. sg. nom.			271
laBawe	laB	pr. [1] md. sg. 3			271
xevAn	xeva	m. pl. acc.			270
viRNu	viRNu	iic.			270
rUpeNa	rUpa	n. sg. i.			269
hariH	hari	m. sg. nom.			269
param	para	m. sg. acc.			268
lakRaNam	lakRaNa	n. sg. nom.			268
anna	anna	iic.			268
xaxO	xA	pft. ac. sg. 3			268
svargam	svarga	m. sg. acc.			268
yama	yama	iic.			267
arXa	arXa	iic.			267
alpa	alpa	iic.			266
piwAmahaH	piwAmaha	m. sg. nom.			266
cakAra	kq	pft. ac. sg. 3			266
inxriya	inxriya	iic.			265
nAraxaH	nAraxa	m. sg. nom.			265
viRNoH	viRNu	m. sg. g.			264
sWaH	sWa	m. sg. nom.			263
vyAsaH	vyAsa	m. sg. nom.			263
BayAw	Baya	n. sg. abl.			262
marxayew	mqx	ca. opt. ac. sg. 3			262
brAhmaNAH	brAhmaNa	m. pl. nom.			260
vajra	vajra	iic.			260
Sruwam	Sruwa	n. sg. nom.	Sru	pp.	260
pqWivIm	pqWivI	f. sg. acc.			260
mqga	mqga	iic.			259
prANaH	prANa	m. sg. nom.			259
hanwi	han	pr. [2] ac. sg. 3			259
guNAH	guNa	m. pl. nom.			258
viXiH	viXi	m. sg. nom.			257
SakraH	Sakra	m. sg. nom.			257
arka	arka	iic.			255
paxma	paxma	iic.			255
AgawaH	Agawa	m. sg. nom.	Agam	pp.	254
saMyuge	saMyuga	n. sg. loc.			254
rAma	rAma	iic.			254
AsWAya	AsWA	abs.			253
SuBa	SuBa	iic.			253
praBo	praBu	m. sg. voc.			252
yogena	yoga	m. sg. i.			252
varwawe	vqw	pr. [1] md. sg. 3			252
ruxra	ruxra	iic.			252
AxiBiH	Axi	m. pl. i.			251
kqw	kqw	m. sg. nom.			251
sarvawra	sarvawra	ind.			251
svarga	svarga	iic.			251
raWAH	raWa	m. pl. nom.			251
aXaH	aXas	ind.			250
manaH	manas	iic.			250
gawAH	gawa	m. pl. nom.	gam	pp.	250
aSva	aSva	iic.			250
sarvAH	sarva	f. pl. nom.			250
narAH	nara	m. pl. nom.			250
kuru	kq	imp. [8] ac. sg. 2			250
vAnara	vAnara	iic.			250
BImasenaH	BImasena	m. sg. nom.			250
maXya	maXya	iic.			249
yAnwi	yA	pr. [2] ac. pl. 3			249
rawna	rawna	iic.			249
mqwyu	mqwyu	iic.			248
brahmaNaH	brahman	m. sg. g.			248
yuXiRTira	yuXiRTira	m. sg. voc.			248
roga	roga	iic.			247
saxyaH	saxyas	ind.			247
uwwamaH	uwwama	m. sg. nom.			247
wasyAm	wax	f. sg. loc.			247
Ahave	Ahava	m. sg. loc.			247
mahawA	mahaw	m. sg. i.			246
gqhIwvA	grah	abs.			246
wIrWe	wIrWa	n. sg. loc.			246
somaH	soma	m. sg. nom.			245
sarvEH	sarva	m. pl. i.			245
afga	afga	iic.			245
wyakwvA	wyaj	abs.			244
SarIra	SarIra	iic.			244
