wapaH	1	291
kva	2	289
paScAw	2	288
yAwi	2	288
SreRTa	2	288
anware	2	286
kula	1	286
rAkRasa	1	286
vIryam	2	285
kruxXaH	2	284
xevi	2	281
rAjAnam	2	281
pAxa	1	280
xarSanam	2	280
kila	2	280
viRa	1	280
canxra	1	280
nAga	1	279
kuruwe	2	278
puRpa	1	278
manwra	1	278
Goram	2	278
prAha	2	277
raWaH	2	277
karmaNA	2	276
prANa	1	276
svam	2	276
prajApawiH	2	276
sarvawaH	2	275
wasyAH	2	274
sawwama	2	274
piwA	2	274
viRNuH	2	273
xvi	1	273
kqRNa	1	273
gawam	2	272
anyawra	2	271
samaH	2	270
xawwvA	2	270
xaSa	1	270
sarvaSaH	2	270
sahasra	1	270
kqw	2	269
vane	2	269
buxXiH	2	268
AxiBiH	2	267
jFaH	2	267
SAswra	1	266
gacCawi	2	265
puNya	1	265
pawiH	2	265
jAwaH	2	264
brAhmaNaH	2	264
karwum	2	263
xqSyawe	2	263
ISvaraH	2	263
hema	1	263
xivya	1	259
BIma	1	257
jala	1	256
sWiwam	2	256
swrI	1	256
paSya	2	256
karNaH	2	256
kena	2	255
sWam	2	254
kuwaH	2	254
imAm	2	254
brahmaNaH	2	254
piwuH	2	252
svAhA	2	251
kasya	2	251
wvA	2	251
wapasA	2	251
yuXi	2	251
sarvawra	2	250
pawe	2	250
anwaram	2	249
kaPa	1	248
sarvEH	2	248
pANdu	1	248
smqwam	2	248
yukwaH	2	248
amiwa	1	247
nu	2	247
viSAm	2	247
amqwam	2	246
SreRTaH	2	245
anyaWA	2	244
wejasA	2	243
sarvANi	2	243
yA	2	242
eRAm	2	242
puram	2	242
ewAni	2	241
SabxaH	2	241
sAkRAw	2	241
sawwvam	2	240
yama	1	240
sahasram	2	240
marxayew	2	240
yuXiRTiraH	2	240
muKam	2	239
priyam	2	239
varNa	1	238
xeha	1	237
yasmAw	2	237
priya	1	237
Xanam	2	237
yayO	2	235
xuryoXanaH	2	235
kArayew	2	234
mUlam	2	234
SuBam	2	234
sahiwaH	2	234
aswra	1	234
lokeRu	2	234
sAXu	2	233
kAlena	2	233
yukwam	2	233
cakAra	2	233
waxvaw	2	232
BUwvA	2	231
wiRTawi	2	231
laBawe	2	231
kaWiwam	2	230
mAwram	2	230
piwwa	1	230
SreRTam	2	230
wAH	2	230
sahasraSaH	2	230
vIraH	2	230
asmAkam	2	230
gaja	1	229
snAwvA	2	229
saMyuge	2	229
prokwam	2	228
sawwva	1	228
prajAH	2	228
mayam	2	227
agnim	2	227
viRNoH	2	227
vrawam	2	227
Rat	1	226
mahAwmanA	2	226
Kalu	2	225
arhawi	2	225
paxma	1	225
wvayi	2	225
qRiH	2	225
AxO	2	224
SrImAn	2	224
hariH	2	224
xaxO	2	224
Apnowi	2	223
wrayam	2	223
mayi	2	223
wale	2	222
kroXa	1	222
arjunaH	2	222
XanvanwariH	2	221
sarvAH	2	221
guruH	2	221
rUpeNa	2	221
xeva	2	221
kRayam	2	220
arka	1	220
aWavA	2	219
SarIram	2	219
kAmaH	2	219
pANdavAH	2	219
qRi	1	218
gawiH	2	218
wayA	2	218
mayaH	2	218
xinam	2	218
manasA	2	218
wriBiH	2	217
nqpa	1	217
Baya	1	217
Buvi	2	216
BImaH	2	216
brAhmaNa	1	215
SaraNam	2	215
yajFaH	2	215
anna	1	214
kqRNaH	2	214
sWaH	2	214
mA	2	214
lokAn	2	214
roga	1	213
vixuH	2	213
uwwaram	2	213
AsWAya	2	213
SuBa	1	213
AsAxya	2	213
xevI	2	213
paSyAmi	2	213
wIrWe	2	213
pANdavAnAm	2	213
SafKa	1	212
vinA	2	212
hawaH	2	212
yAni	2	212
xevAn	2	212
xaH	2	211
wejaH	2	211
vAk	2	211
AgawaH	2	211
svargam	2	211
lokaH	2	211
paSyawi	2	210
jFAwvA	2	210
arXa	1	210
anwam	2	210
xroNaH	2	210
vAsuxevaH	2	210
yogena	2	209
pqWivIm	2	209
xvO	2	208
xvayam	2	208
maXya	1	208
muhuH	2	208
pacew	2	208
Sruwam	2	208
SiraH	2	207
rasam	2	207
afga	1	207
vixvAn	2	207
ganXarva	1	207
vajra	1	207
jiwa	1	207
BIRmaH	2	207
cakRuH	2	206
wIrWa	1	206
sarveRu	2	205
vana	1	205
pArWaH	2	205
pUjayew	2	205
viXiH	2	204
vIrya	1	204
inxriya	1	204
pArWa	2	204
hanwi	2	203
yaWAvaw	2	203
anuwwamam	2	203
karNa	1	202
manye	2	202
AwmanA	2	202
BImasenaH	2	202
svarga	1	201
gqham	2	201
piwAmahaH	2	201
gacCew	2	200
Sawru	1	200
kuru	2	200
Sakwi	1	199
alpa	1	199
wasyAm	2	199
vixXi	2	199
BUmO	2	198
sahasA	2	198
buxXi	1	198
kAmam	2	198
karmANi	2	197
parasparam	2	197
hawa	1	196
aSva	1	196
axBuwam	2	196
vakwum	2	196
viRNu	1	196
pANdavaH	2	196
SuciH	2	195
kAFcanam	2	195
rawna	1	195
xraRtum	2	195
vAnara	1	195
karwavyam	2	194
ruxra	1	194
saxyaH	2	193
uwa	2	193
xeSa	1	192
XanuH	2	192
prasAxAw	2	192
vipra	1	191
rAma	1	191
praBo	2	190
sixXim	2	190
vixyA	1	190
prApwaH	2	190
vIryavAn	2	190
yuXiRTira	2	190
SanEH	2	189
ganXa	1	189
prIwaH	2	189
koti	1	188
XanaFjayaH	2	188
SarIra	1	188
wrayaH	2	188
aswram	2	188
bahuBiH	2	188
gawe	2	187
varwawe	2	187
AxiRu	2	187
prApwam	2	186
karNam	2	186
anaGa	2	186
sixXi	1	185
karaH	2	185
vexa	2	185
kriyA	1	184
pibew	2	184
rAmam	2	184
gaxA	1	184
mqga	1	183
AxInAm	2	183
ekena	2	183
gawa	1	183
Srowum	2	182
lokasya	2	182
wejAH	2	182
Ahave	2	182
aXaH	2	181
xam	2	181
mqwyu	1	181
prANaH	2	181
manaH	1	181
xawwam	2	181
uwwamaH	2	181
cakra	1	181
prawyuvAca	2	181
pravakRyAmi	2	180
janma	1	180
alam	2	180
yuga	1	180
puwrAH	2	180
bahiH	2	179
anwara	1	179
vakRyAmi	2	179
kRaNAw	2	179
vegena	2	179
asura	1	179
mAwreNa	2	178
qwe	2	178
hawvA	2	178
Xana	1	177
kaWaFcana	2	177
Awmakam	2	177
mUla	1	176
xiSaH	2	176
pramANam	2	176
gacCa	2	176
karmaNi	2	175
anwa	1	175
Gnam	2	175
guNEH	2	175
puruRam	2	175
aparam	2	175
wriRu	2	175
xevasya	2	175
yeRAm	2	174
anyonyam	2	174
viRam	2	173
arXam	2	173
piwQn	2	173
Sabxa	1	172
wawwvam	2	172
Saswra	1	172
piwaram	2	172
yaSaH	2	172
mawiH	2	172
wAmra	1	172
yogam	2	171
lifgam	2	171
prANAn	2	171
SUla	1	171
haram	2	171
yasmin	2	171
wamaH	2	171
snAnam	2	171
xAnava	1	171
giri	1	171
Agawam	2	171
nqpa	2	171
upari	2	170
xve	2	170
xEwya	1	170
vIra	1	170
Baxram	2	170
safgrAme	2	170
amqwa	1	169
vixyAw	2	169
gawAH	2	169
jaH	2	169
kulam	2	169
aXipaH	2	168
mune	2	168
kule	2	168
inxrasya	2	168
swriyaH	2	167
rakRasAm	2	167
sUwam	2	167
Awmani	2	166
apare	2	166
bahuXA	2	166
SakraH	2	166
yayAwiH	2	166
nASanam	2	165
Axi	2	165
eRA	2	165
syuH	2	164
BayAw	2	164
sAwyakiH	2	164
maNdalam	2	163
bahavaH	2	163
hA	2	163
yAnwi	2	163
jalam	2	162
balavAn	2	162
aXikam	2	162
mucyawe	2	162
vikramaH	2	162
ISvaram	2	162
bANEH	2	162
viXi	1	161
manuH	2	161
hewoH	2	161
vaXa	1	161
vipraH	2	161
anu	2	161
karmaNAm	2	161
SreyaH	2	161
mqwyuH	2	160
muKa	1	160
jana	1	160
mAMsa	1	160
upamam	2	160
loha	1	160
Basma	2	160
praviSya	2	160
mahawA	2	160
nUnam	2	160
xevawAH	2	159
nqpaH	2	159
xroNa	1	159
mAyA	1	158
yojayew	2	158
yaWAviXi	2	158
AxyEH	2	158
prApnowi	2	158
Sakra	1	158
paramAm	2	158
ASrama	1	158
bIjam	2	157
kRaya	1	157
BAva	1	157
avApnowi	2	157
purAwanam	2	157
jagrAha	2	157
hewuH	2	156
praBqwi	2	156
SilA	1	156
cakram	2	156
iwihAsam	2	156
rAmasya	2	156
pANdavAn	2	156
Sivam	2	155
xAna	1	155
pqRtaH	2	155
puwrasya	2	155
rAvaNaH	2	155
manasaH	2	154
siMha	1	154
jvara	1	154
BakwyA	2	154
xevEH	2	154
pqWivyAm	2	154
vaSam	2	154
sixXiH	2	153
sUryaH	2	153
xvAxaSa	1	153
anyAn	2	153
gaNa	1	153
Axiwya	1	153
viSva	1	153
saMyukwam	2	152
BavawaH	2	152
cUrNam	2	152
XarmeNa	2	152
nanxana	2	152
somaH	2	151
inxriyaH	2	151
haswa	1	151
mAhAwmyam	2	151
karmaNaH	2	151
bANa	1	150
rajaH	2	150
SeRam	2	150
soma	1	150
hqxayam	2	150
varRam	2	150
raWAH	2	150
yogaH	2	149
xravya	1	149
vAk	1	149
UrXva	1	149
jaGAna	2	149
iwaH	2	149
ciwra	1	149
BUwam	2	149
mahAwmanAm	2	149
xoRaH	2	148
sarvasya	2	148
kaxAcana	2	148
agre	2	148
bAhu	1	148
puwrANAm	2	148
viXinA	2	147
jarA	1	147
haraH	2	147
sneha	1	147
weByaH	2	147
vajram	2	147
aMSena	2	147
xIrGa	1	146
guNAn	2	146
SuxXa	1	146
yaw	1	146
SivaH	2	146
anya	1	146
priye	2	146
sUwaH	2	146
janaH	2	146
akarow	2	146
maNi	1	146
Bava	2	146
xakRiNe	2	145
jAwam	2	145
xeyam	2	145
kRipew	2	145
raNa	1	144
carew	2	143
viviXAni	2	143
anila	1	143
guNAH	2	143
mawaH	2	143
xroNam	2	143
pArWiva	2	143
sEnyam	2	143
jIvawi	2	142
sarvaxA	2	142
mAnavaH	2	142
anyam	2	142
yuge	2	142
SakwiH	2	142
gqhIwvA	2	142
BrAwqBiH	2	142
piwAmaha	2	142
safKye	2	142
kqwe	2	141
pumAn	2	141
parvawa	1	141
puwrAn	2	141
nava	1	141
kalpa	1	141
rAkRasaH	2	141
hari	1	141
yogI	2	140
anyEH	2	140
XaraH	2	140
mokRa	1	140
avyayam	2	140
SawaSaH	2	140
wuByam	2	140
apaSyaw	2	140
prawApavAn	2	140
kRaye	2	139
prAhuH	2	139
vqwaH	2	139
ruxraH	2	139
xeSe	2	138
mAnasaH	2	138
smqwAH	2	138
kqRNam	2	138
narAH	2	138
provAca	2	138
jyowiH	2	137
sanawkumAraH	2	137
vivyAXa	2	137
janAH	2	136
AkASam	2	136
xaNdaH	2	136
mahAwmAnaH	2	136
ASramam	2	136
yuXiRTiram	2	136
SiraH	1	135
mUwra	1	135
vIra	2	135
maXu	1	134
praBam	2	134
samBavaH	2	133
afgam	2	133
sanwi	2	133
rAjAnaH	2	133
brahman	2	133
kAFcana	1	133
samAcarew	2	132
niwya	1	132
SUraH	2	132
ukwa	1	132
janma	2	132
piwQNAm	2	132
rAjFA	2	132
swrINAm	2	131
aMSa	1	131
bravImi	2	131
kanyAm	2	131
xqRtam	2	131
xaxAwi	2	131
xvijaH	2	131
brAhmaNam	2	131
uxAharanwi	2	131
ewAn	2	130
XImAn	2	130
pawim	2	130
icCasi	2	130
inxram	2	130
xqRtaH	2	130
munayaH	2	129
Bojanam	2	129
prAwaH	2	129
pravarwawe	2	129
ESvaryam	2	129
gaNEH	2	129
wuRtaH	2	129
cakruH	2	129
qRiBiH	2	129
rAGavaH	2	129
kurvIwa	2	128
xviXA	2	128
aBARawa	2	128
nAmnA	2	128
lokAnAm	2	128
wyakwvA	2	128
qRaBaH	2	128
mahAwmAnam	2	128
Sriyam	2	128
avApnuyAw	2	127
sarvaH	2	127
SakuniH	2	127
suvarNa	1	127
xvija	1	127
yAm	2	127
qRINAm	2	127
ewam	2	127
xeham	2	126
aMSam	2	126
wejaH	1	126
samAhiwaH	2	126
icCawi	2	126
wAsAm	2	126
Bagavan	2	126
piwaraH	2	126
asmE	2	126
kasmAw	2	126
kRawra	1	126
ixAnIm	2	125
rasena	2	125
kuRTa	1	125
xarSanAw	2	125
UcuH	2	125
jajFe	2	125
saMsAra	1	124
BU	1	124
aparaH	2	124
karmasu	2	124
vyAXi	1	124
SoNiwa	1	124
garBa	1	124
vipulam	2	124
hawe	2	124
anqwam	2	124
XImawaH	2	124
xaNda	1	123
balAw	2	123
Acarew	2	123
viviXEH	2	123
jAwa	1	123
vrawa	1	123
vaMSa	1	123
parAm	2	123
SEla	1	123
Xarmasya	2	123
SrAxXam	2	123
nArAyaNa	1	123
wElam	2	122
priyaH	2	122
xIpwa	1	122
sanniBam	2	122
akRaram	2	122
puwreNa	2	122
aho	2	122
prokwaH	2	121
pUjiwaH	2	121
prAjFaH	2	121
karmaBiH	2	121
hawam	2	121
lepayew	2	121
rUpaH	2	121
SawEH	2	121
puwra	2	121
mahIpawiH	2	121
anIkam	2	121
yajFasya	2	120
kariRyAmi	2	120
wila	1	120
sawi	2	120
bahUn	2	120
vIryaH	2	120
cawvAraH	2	120
gqha	1	120
avyakwam	2	120
vixaH	2	120
mahIm	2	120
safkruxXaH	2	120
pqWivI	2	120
narmaxA	1	120
xuryoXanam	2	120
kRayaH	2	119
viXim	2	119
xAha	1	119
agnO	2	119
maxa	1	119
xina	1	119
AxyAH	2	119
wyajew	2	119
AKyam	2	119
brAhmaNAn	2	119
vacanAw	2	119
wIrWAni	2	119
pANdava	1	119
gaH	2	118
Sukla	1	118
BUmi	1	118
varRANi	2	118
aSnuwe	2	117
SleRma	1	117
varjayew	2	117
xeSam	2	117
jIvew	2	117
viXIyawe	2	117
xakRiNam	2	117
kiFca	2	117
varuNaH	2	116
kurvan	2	116
vqkRa	1	116
PalAni	2	116
purANam	2	116
rAjFAm	2	116
pUjAm	2	116
aRta	1	116
xyuwiH	2	116
ewasmin	2	116
viRNum	2	116
vqRNi	1	116
vijFAya	2	115
rUpANi	2	115
uwwama	1	115
palam	2	115
san	2	115
mAsa	1	115
balena	2	115
saxqSam	2	115
Xarme	2	115
kariRyawi	2	115
kqRNa	2	115
yaSAH	2	115
aswrANi	2	115
SarAn	2	115
kara	1	114
BAvaH	2	114
niboXa	2	114
BiRak	2	114
pUrvam	2	114
agneH	2	114
wriXA	2	114
brAhmaNasya	2	114
praNamya	2	114
kOnweya	2	114
puwrO	2	114
uwsqjya	2	114
BarawaH	2	114
praviveSa	2	114
sWiwAH	2	113
vaswra	1	113
rAwrO	2	113
praxam	2	113
wejasaH	2	113
wapAH	2	113
asmABiH	2	113
pare	2	113
yajFam	2	113
janArxanaH	2	113
sanAwanaH	2	113
vyAGra	2	113
RodaSa	1	112
japew	2	112
sahasreNa	2	112
safkASam	2	112
moha	1	112
pArWivaH	2	112
paSu	1	112
kA	2	112
wAram	2	112
ukwe	2	112
sUwa	1	112
kaWAm	2	112
BIRmam	2	112
BImam	2	112
papAwa	2	112
rAmeNa	2	112
kurUNAm	2	112
vESampAyanaH	2	112
mAriRa	2	112
pAxO	2	111
prIwi	1	111
kAmAn	2	111
kRIra	1	111
ewO	2	111
sakqw	2	111
manwraH	2	111
yamaH	2	111
Gora	1	111
wapasaH	2	111
kanyA	2	111
bqhaspawiH	2	111
xivyAni	2	111
pIwa	1	110
Sukra	1	110
pura	1	110
graha	1	110
xevawA	1	110
xviwIyam	2	110
meGa	1	110
rawnAni	2	110
prewya	2	110
xaxqSuH	2	110
jaya	1	110
SArxUla	2	110
xuryoXana	1	110
kqpaH	2	110
mala	1	109
uwwara	1	109
uxakam	2	109
prakqwiH	2	109
sawwamaH	2	109
paramaH	2	109
sawyena	2	109
AsWiwaH	2	109
vAram	2	108
kurvanwi	2	108
miWyA	2	108
pawra	1	108
amla	1	108
SOcam	2	108
SawAni	2	108
xravyam	2	108
brAhmaNAH	2	108
SafkaraH	2	108
bahu	2	108
svarNa	1	108
pariwyajya	2	108
gqhe	2	108
parAkramaH	2	108
lakRmaNaH	2	108
sanniXO	2	107
Sakwim	2	107
bAla	1	107
vAyu	1	107
jale	2	107
awIva	2	107
wrINi	2	107
xqSyanwe	2	107
buxXim	2	107
iwWam	2	107
manwram	2	107
papracCa	2	107
prajAnAm	2	107
wiRTa	2	107
wasWO	2	107
AwmajaH	2	107
ambara	1	106
ApnuyAw	2	106
xehinAm	2	106
xiSam	2	106
snAna	1	106
yakRa	1	106
mqwam	2	106
lifga	1	106
arWI	2	106
karwA	2	106
mahyam	2	106
akRayam	2	106
brAhmaNAnAm	2	106
pANdavEH	2	106
XqRtaxyumnaH	2	106
saFjaya	2	106
ewEH	2	105
agra	1	105
manxa	1	105
inxu	1	105
puruRasya	2	105
vAsaH	2	105
sanxehaH	2	105
paxa	1	105
kRaNam	2	105
nihawaH	2	105
vIram	2	105
BqwAm	2	104
jFeyam	2	104
AcAra	1	104
xivase	2	104
mAsam	2	104
asmAw	2	104
prIwiH	2	104
SrUyawAm	2	104
prawyakRam	2	104
yajFe	2	104
mahAwmA	2	104
sugrIvaH	2	104
vijFAnam	2	103
aneka	1	103
vaXam	2	103
rAwram	2	103
muKe	2	103
varNam	2	103
ari	1	103
Awreya	1	103
ISvara	1	103
swrI	2	103
kacciw	2	103
pArWam	2	103
mukwaH	2	102
xarSana	1	102
sahiwAH	2	102
viSvam	2	102
laBew	2	102
vixAm	2	102
ganwum	2	102
BUwaH	2	102
harim	2	102
gaxAm	2	102
prayayO	2	102
Ananxa	1	101
rAga	1	101
nIla	1	101
ewAm	2	101
BAgam	2	101
suvarNam	2	101
ananwa	1	101
Sruwi	1	101
kroXaH	2	101
vapuH	2	101
SakwaH	2	101
niXanam	2	101
prahasan	2	101
vaxanwi	2	100
cawuraH	2	100
XAwu	1	100
uRNa	1	100
SvAsa	1	100
bahuSaH	2	100
vara	2	100
paraspara	1	100
agninA	2	100
sparSa	1	100
SuBe	2	100
AwmakaH	2	100
ime	2	100
miwra	1	100
ASriwya	2	100
ganXakam	2	100
karomi	2	100
brahmaNA	2	100
mAwuH	2	100
sanAwanam	2	100
vAcam	2	100
jagmuH	2	100
brahmANam	2	100
kriyawAm	2	100
mAna	1	99
wIkRNa	1	99
eweRAm	2	99
jAyanwe	2	99
guNaH	2	99
niScayaH	2	99
ugra	1	99
nqpawiH	2	99
SrIH	2	99
nArAyaNaH	2	99
krama	1	99
praWama	1	99
vasiRTaH	2	99
nAraxaH	2	99
vixuraH	2	99
aBra	1	98
BeRajam	2	98
kAsa	1	98
amara	1	98
qReH	2	98
mahawaH	2	98
kRawriya	1	98
pAwre	2	98
jAwu	2	98
sAgara	1	98
Srowram	2	98
Aruhya	2	98
SASvawam	2	98
lokAH	2	98
BImasenam	2	98
sixXam	2	97
sWAna	1	97
laGu	2	97
ganXam	2	97
jAwi	1	97
buXaH	2	97
BUmim	2	97
kRawriyaH	2	97
kriyawe	2	97
maheSvaraH	2	97
yoginaH	2	97
niSiwEH	2	97
piwAmaham	2	97
SUrAH	2	97
praXAnam	2	96
hanyAw	2	96
praxaH	2	96
ambu	1	96
guNam	2	96
guroH	2	96
keSavaH	2	96
xAnena	2	96
Bava	1	96
xEvam	2	96
bAhum	2	96
manIRiNaH	2	96
ewasya	2	96
prajAyawe	2	95
ewena	2	95
AxIni	2	95
prApwe	2	95
kRewram	2	95
manwreNa	2	95
mUrXani	2	95
Bavanam	2	95
sAma	2	95
xvijAH	2	95
BAryAm	2	95
xiRtyA	2	95
sIwAm	2	95
bAho	2	95
Asanam	2	94
kRIram	2	94
samAH	2	94
pawrANi	2	94
karwavyaH	2	94
vrajew	2	94
Binna	1	94
bIja	1	94
balI	2	94
raWena	2	94
viRaye	2	94
jayaH	2	94
inxreNa	2	94
axBuwa	1	94
vipra	2	94
locanaH	2	94
hanwum	2	94
vIrO	2	94
cikRepa	2	94
kOnweyaH	2	94
vaxa	2	93
cira	1	93
AxIn	2	93
XArayew	2	93
prakqwi	1	93
mAwaram	2	93
ganXaH	2	93
wrIn	2	93
arjuna	1	93
prajA	1	93
gaNAH	2	93
kaWyawe	2	93
SuxXam	2	93
vqwwiH	2	93
mqwaH	2	93
wrElokya	1	93
samprekRya	2	93
hareH	2	93
cakRuRA	2	93
prajApaweH	2	93
kevalam	2	92
SarIre	2	92
mUrXni	2	92
Alayam	2	92
afgaH	2	92
uwware	2	92
SUxra	1	92
Basma	1	92
narakam	2	92
paSyawaH	2	92
ISaH	2	92
rawaH	2	92
rAma	2	92
BIRma	1	92
cacAra	2	92
XanaFjayam	2	92
vAma	1	91
uRNam	2	91
rajaH	1	91
gulma	1	91
samBavam	2	91
arjunam	2	91
piNda	1	91
SAswram	2	91
SApa	1	91
labXvA	2	91
paranwapa	2	91
Xaram	2	90
payaH	2	90
paxe	2	90
anyonya	1	90
woyam	2	90
muhUrwam	2	90
pApEH	2	90
ISAnam	2	90
somam	2	90
wAra	1	90
svena	2	90
kqwsnam	2	90
mAwq	1	90
parvawaH	2	90
ciwram	2	90
xivam	2	90
mumoca	2	90
uwwama	2	90
nanxanaH	2	90
sahaxevaH	2	90
newra	1	89
yawnena	2	89
nimiwwam	2	89
brahmacArI	2	89
haswi	1	89
xvAram	2	89
mAnavAH	2	89
pArWiva	1	89
aXunA	2	89
paSyan	2	89
BqguH	2	89
xivi	2	89
iRvAsaH	2	89
Bavawu	2	89
vyAsaH	2	89
aXipa	2	89
kunwI	1	89
janArxana	2	89
xine	2	88
wAByAm	2	88
gamanam	2	88
smqwi	1	88
mawam	2	88
apaham	2	88
yukwena	2	88
BAvam	2	88
mawsya	1	88
vigawa	1	88
Asana	1	88
pramucyawe	2	88
xakRiNa	1	88
mahI	1	88
BaviRyasi	2	88
juhowi	2	88
paSavaH	2	88
Aswe	2	88
AjagAma	2	88
raWAn	2	88
sWAne	2	87
AxiH	2	87
AKyaH	2	87
aBAvAw	2	87
buxXyA	2	87
wEla	1	87
paSyanwi	2	87
sve	2	87
mqxu	1	87
mAsi	2	87
nAgam	2	87
ewi	2	87
lakRaNa	1	87
naram	2	87
arWAya	2	87
pAna	1	87
manAH	2	87
manyawe	2	87
asakqw	2	87
gafgA	1	87
XanuH	1	87
AwreyaH	2	87
rAkRasAH	2	87
vaXe	2	87
kuSalam	2	87
prayawnena	2	86
jvaraH	2	86
mAMsam	2	86
puRpam	2	86
jam	2	86
Cinna	1	86
kanaka	1	86
SAnwiH	2	86
gacCanwi	2	86
nakulaH	2	86
praWamam	2	86
