haraH	94
wejasA	94
AxIni	94
Binna	94
bIja	94
arWI	94
hewoH	94
axBuwa	94
locanaH	94
cira	93
aMSam	93
prakqwi	93
arjuna	93
prajA	93
wrElokya	93
AxIn	92
SUxra	92
kanyA	92
pawiH	92
BIRma	92
vAma	91
samBavaH	91
gulma	91
piNda	91
SApa	91
inxrasya	91
Xaram	90
anyonya	90
nAma	90
jFa	90
xakRiNa	90
wAra	90
arXam	90
mahI	90
mAwq	90
SreRTam	90
newra	89
haswi	89
lakRaNa	89
yukwam	89
pArWiva	89
pUjA	89
qRaBaH	89
mune	89
vaSam	89
kunwI	89
smqwi	88
apaham	88
yukwaH	88
mawsya	88
vigawa	88
Asana	88
anIkam	88
iRvAsaH	88
AKyaH	87
wEla	87
mqxu	87
pAna	87
manAH	87
gafgA	87
vahni	86
afgaH	86
pqWivI	86
jam	86
Cinna	86
kanaka	86
varNam	86
ABaraNa	86
suhqw	86
pakRa	85
parAkramaH	85
aXarma	85
nanxanaH	85
afgam	84
AhAra	84
GnaH	84
vAsuxeva	84
qRaBAH	84
muKam	83
saw	83
upamaH	83
AwmanaH	83
nakRawra	83
BUwaH	83
kaWA	83
xanwa	82
mukwi	82
BAk	82
haMsa	82
AkASa	82
viXiH	82
avyakwa	82
kamala	82
BUwam	82
XyAna	82
iwyAxi	82
haya	82
prAjFa	82
puta	81
karmaNA	81
keSa	81
harRa	81
gam	81
wejasaH	81
kAraNa	81
sWiwi	81
aSvameXa	81
SreRTaH	80
mArga	80
ukwam	80
jIva	80
anwaH	80
vIryam	80
vacanam	80
cAru	80
uwwamam	80
kqwaH	79
kRAra	79
xuRta	79
yukwena	79
sahasreNa	79
viRaya	79
SrAxXa	79
inxram	79
kaNTa	78
xqRta	78
hIna	78
cakRuH	78
viviXa	78
kalA	78
wamaH	77
sarpa	77
pala	77
siwa	77
nija	77
mqw	77
puram	77
kOrava	77
Svewa	76
prApwa	76
karmasu	76
vraNa	76
uxaka	76
uwwaram	76
kopa	76
ruXira	76
mAlya	76
sampannaH	76
labXa	76
vqwwi	76
Boga	75
Bakwi	75
laGu	75
mAruwa	75
guNam	75
kRewra	75
sWAnam	75
balAH	75
sAXu	75
Bexa	75
xevI	75
ojasaH	75
manuja	75
pufgavAH	75
Kara	74
AyuXa	74
wqRNA	74
XAnya	74
cewasaH	74
xEva	74
karmaNAm	74
xinam	74
hewuH	73
lawA	73
yoni	73
awyanwa	73
varXanam	73
kRaNAw	73
hqxaya	73
Buja	73
jambIra	73
mawwa	73
svAXyAya	73
muniH	73
rasam	72
lavaNa	72
rasena	72
yojana	72
Awmane	72
AKye	72
jatA	72
viSeRa	72
BImasena	72
Srama	71
cinwA	71
samBavam	71
wala	71
hewu	71
viciwra	71
bAhum	71
vAxinaH	71
cApa	71
vega	70
saFjFA	70
Xvaja	70
uraga	70
manuRya	70
asmaw	70
puwrO	70
arWAya	69
BUri	69
sUkRma	68
yava	68
pASa	68
cUrNam	68
kqmi	68
jiw	68
SawAni	68
mqwa	68
vinirmukwaH	68
praXAna	68
loBa	68
AwmajaH	68
amiwra	68
naKa	67
rakRaH	67
anala	67
vit	67
carma	67
bIjam	67
grAma	67
Bqgu	67
praBaH	67
sawwamAH	67
ewaw	66
varjiwaH	66
xAra	66
BAga	66
akRa	66
gaNAH	66
mAwra	66
kapi	66
oGa	66
ISvaram	66
aBAvAw	65
svexa	65
SabxaH	65
Arwi	65
Gana	65
vanam	65
pawi	65
agninA	65
parAyaNaH	65
pawrANi	65
lokasya	65
qRiH	65
uxara	64
jAH	64
gawiH	64
AkAram	64
xAnam	64
prawyaya	64
maNdala	64
jFAnam	64
buxXiH	64
safkASaH	64
varRam	64
asi	64
pufgavaH	64
varRANi	64
nixrA	63
kRuw	63
samuxra	63
qwu	63
pArSva	63
purANa	63
wIvra	63
muKe	63
xevawAH	63
rAvaNa	63
kAya	62
pANi	62
salila	62
wvak	62
wqNa	62
akRaH	62
svapna	62
hInaH	62
samIpa	62
samAna	62
kARTa	62
vaSa	62
SIla	62
aSeRa	62
AwmAnam	62
mukwa	62
parAyaNAH	62
xqRti	61
varjiwam	61
kRayaH	61
pUrvakam	61
Alayam	61
xvaya	61
pApEH	61
xik	61
naRta	61
rUpAya	61
bali	61
vrawaH	61
akliRta	61
niyawa	61
vijFAna	60
aSru	60
aBAve	60
uxBavam	60
AwmanA	60
vAri	60
icCA	60
gaNAn	60
qRiBiH	60
yogAw	60
namaskqwya	60
yAwrA	60
puwram	60
maxra	60
AxiH	59
vixyuw	59
baxXa	59
maXura	59
SeRa	59
nASanaH	59
Avaham	59
ORaXa	59
RaRti	59
japa	59
rawi	59
viSAla	59
jFAwi	59
sanXyA	59
Barwq	59
pqWu	59
xAnena	59
apahaH	58
Bagna	58
ArwaH	58
manasaH	58
safKyA	58
caraNa	58
KaNde	58
BrAwq	58
rakRasAm	58
senA	58
mAxrI	58
puRti	57
Bayam	57
katu	57
pramANa	57
vqxXi	57
sAra	57
qkRa	57
xUra	57
kusuma	57
mukwA	57
xravEH	57
mAlA	57
asaw	57
anXaka	57
hqRta	57
vawsa	57
wrixaSa	57
xeSe	56
Uru	56
yAma	56
kuSa	56
rakRA	56
canxana	56
SoPa	56
lohiwa	56
sWira	56
AxeH	56
woya	56
annam	56
awiWi	56
SayyA	56
pAvaka	56
maraNa	56
AwmanAm	56
xarSanAw	56
pOra	56
qReH	56
Ahave	56
ISa	55
lakRaNaH	55
xarSanaH	55
nuw	55
hqwa	55
guNEH	55
rasEH	55
kleSa	55
muKAH	55
sarga	55
paryanwam	54
walam	54
karmaBiH	54
SeRam	54
SIGra	54
wapwa	54
mUrXani	54
vyoma	54
xruma	54
mAwraH	54
varReNa	54
ikRvAku	54
aswram	54
SAlagrAma	54
nABi	53
vayaH	53
pavana	53
wAla	53
BayAw	53
Kadga	53
hima	53
Ajya	53
homa	53
BqSa	53
wanwra	53
yaSaH	53
vaSAw	53
sAma	53
vAji	53
saxqSa	53
SAnwa	53
saMhAra	53
sanniXO	53
ayuwa	53
BAryA	53
sAxanam	53
Xqwa	52
SAnwi	52
yukwa	52
krUra	52
aXikam	52
varaH	52
gAminaH	52
yawa	52
kAyaH	52
cawuRtayam	52
pawwra	52
arcanam	52
BAra	52
palam	52
karmaNaH	52
sqRti	52
Bavaw	52
yogaH	52
ganXaka	52
vane	52
wyakwa	52
XarmaH	52
pANiH	52
puwrasya	52
vyAGraH	52
ASIviRa	52
viRama	51
kAlaH	51
XUma	51
praBA	51
sampannam	51
uxBavaH	51
prasanna	51
vexanA	51
aSma	51
sAXanam	51
aruNa	51
Ayawa	51
sixXaye	51
vafga	51
loma	51
vrawam	51
Xarmam	51
iwi	51
vacanAw	51
nAsA	50
acala	50
ja	50
meha	50
asra	50
varNaH	50
AwmAnaH	50
CAyA	50
kElAsa	50
karmANam	50
hiraNya	50
ASrayaH	50
banXu	50
wawwvam	50
ESvarya	50
manwraH	50
pUrvam	50
rukma	50
rawaH	50
arjunO	50
gArude	50
kANde	50
afgula	49
meru	49
agniH	49
jAn	49
mAwre	49
IkRaNaH	49
saMvawsara	49
sWAH	49
vinASanam	49
BAgam	49
jvalana	49
swamBa	49
akRam	49
kqcCra	49
gAwra	49
jEH	49
nayana	49
hInam	49
vegena	49
pAwra	49
jFAH	49
SaraNa	49
janaH	49
aXipawiH	49
sugrIva	49
qRe	49
saMrakwa	49
inxreNa	49
banXa	48
Ama	48
pAka	48
vimAna	48
aFjana	48
uxakam	48
xvAram	48
bARpa	48
viXim	48
ASrayam	48
sakala	48
agre	48
Sabxena	48
kAraNAw	48
maye	48
SaSi	48
vAxI	48
wriMSaw	48
ravi	48
ISaH	48
kule	48
sEnya	48
vikrama	48
vegam	47
bAhya	47
varXanaH	47
SOca	47
saMskAra	47
viSAraxaH	47
karam	47
agram	47
Agama	47
niSA	47
kunxa	47
naxI	47
gawi	47
apara	47
kali	47
uwwamAH	47
vAsa	47
aKila	47
karmA	47
mahaw	47
gqham	47
akRara	47
iRvAsAH	47
XaraNI	46
sixXiH	46
suXA	46
nimiwwam	46
Carxi	46
seviwam	46
ruk	46
yOvana	46
xarSinaH	46
kRuxra	46
jAla	46
binxu	46
lakRa	46
pakRi	46
upAya	46
upamAH	46
karaNam	46
vawsalaH	46
uxyawa	46
wArA	46
vikramam	46
AxiByaH	46
ajina	46
sawwamam	46
lokeRu	46
Bojanam	45
sanXi	45
vAraNa	45
vakwra	45
viSuxXa	45
guNaH	45
prakASa	45
BAvena	45
vegaH	45
XUpa	45
cIra	45
AhAraH	45
xIna	45
apsaraH	45
piwAmaha	45
raWAn	45
xakRa	44
safkalpa	44
Saraw	44
ikRu	44
rUkRa	44
mexaH	44
vikAra	44
lohAni	44
sWAvara	44
svara	44
granWa	44
sAhasram	44
uwpawwi	44
vESya	44
uxayaH	44
aXika	44
jAmbUnaxa	44
saxqSam	44
iRu	44
vIryeNa	44
puwrANAm	44
kuFjara	44
vaXe	44
Bojana	43
kAnwi	43
aRtAxaSa	43
yAna	43
rUpANi	43
aNda	43
Amaya	43
kaRAya	43
SAka	43
gqhIwa	43
koSa	43
samAyukwam	43
grahaNam	43
agnim	43
SUnya	43
prajFA	43
uxaya	43
ASI	43
iRta	43
haswam	43
aXyAwma	43
SrImaw	43
xIpa	43
vAsaH	43
vixyAXara	43
nivAsinaH	43
jFam	43
uwwamEH	43
pufgava	43
vasuXA	43
prAjFaH	43
yuXiRTira	43
yogam	42
makara	42
nyaswa	42
AkqwiH	42
Sva	42
kAriNaH	42
priyaH	42
saMyoga	42
krameNa	42
kUrma	42
prasAxa	42
vata	42
Ka	42
viGna	42
SakwiH	42
balAw	42
ciw	42
sUwam	42
sWAn	42
aXama	42
naraka	42
lifgAya	42
gagana	42
vismaya	42
upamEH	42
arcana	42
xoRaH	41
jAnu	41
mUle	41
viMSawi	41
karaNa	41
roma	41
pARANa	41
viXAnam	41
gAH	41
sWiwaH	41
marma	41
xawwa	41
aMSu	41
Sayana	41
vijaya	41
puRkara	41
ayaH	41
sWe	41
roRa	41
aXva	41
Arwa	41
anAxi	41
vqwwiH	41
BURaNam	41
lokaH	41
viRayam	41
saBA	41
vacana	41
ojasam	41
prahqRta	41
rujA	40
kArI	40
BUwa	40
xala	40
Sakqw	40
je	40
cUrNa	40
niScayaH	40
Bqw	40
srak	40
xveRa	40
inxrANAm	40
