[1]	[1]	35429
[1]	[48]	30998
[1]	[45]	27140
[1]	[37]	25396
[1]	[41]	18734
[1]	[17]	18489
[1]	[32]	18368
[41]	[1]	16850
[41]	[37]	15584
[1]	[2]	15552
[41]	[32]	14262
[1]	[34]	13036
[41]	[48]	12929
[41]	[45]	12770
[1;16]	[32]	12216
[1;16]	[1]	12127
[1]	[22]	11993
[41]	[22]	11752
[1;16]	[48]	11349
[1]	[46]	11289
[1]	[36]	10948
[1;16]	[37]	10539
[1]	[40]	9425
[1]	[43]	9072
[1]	[5]	8978
[1]	[10]	8923
[41]	[17]	8916
[1;16]	[5]	8660
[1]	[42]	8450
[1;16]	[22]	8446
[41]	[41]	8147
[1]	[19]	7673
[3]	[48]	7559
[41]	[2]	7527
[41]	[34]	7456
[3]	[1]	7275
[41]	[36]	7206
[1;16]	[45]	7073
[2]	[1]	7050
[2]	[48]	6850
[41]	[3]	6815
[2]	[32]	6705
[2]	[37]	6626
[1]	[24]	6433
[1]	[49]	6174
[3]	[37]	6069
[2]	[45]	5990
[3]	[45]	5944
[1;16]	[17]	5836
[10]	[32]	5728
[1;16]	[41]	5719
[1]	[3]	5637
[41]	[5]	5617
[41]	[46]	5559
[3]	[32]	5401
[10]	[48]	5383
[10]	[37]	5174
[41]	[42]	5145
[41]	[10]	5089
[1]	[39]	4957
[32]	[1]	4757
[32]	[37]	4734
[1;16]	[36]	4726
[32]	[32]	4623
[41]	[40]	4567
[10]	[45]	4560
[1]	[35]	4514
[3]	[41]	4436
[1]	[44]	4418
[1;16]	[46]	4395
[32]	[48]	4367
[2]	[41]	4354
[3]	[22]	4320
[3]	[17]	4269
[1;16]	[34]	4098
[32]	[45]	4079
[2]	[17]	4009
[2]	[22]	3918
[1;16]	[40]	3773
[10]	[22]	3763
[10]	[1]	3668
[3]	[36]	3668
[2;16]	[32]	3657
[2]	[34]	3641
[2;16]	[48]	3571
[2;16]	[22]	3558
[41]	[43]	3551
[41]	[19]	3521
[1;16]	[42]	3439
[10]	[36]	3409
[10]	[41]	3397
[10]	[17]	3257
[3]	[34]	3173
[1;16]	[43]	3147
[41]	[49]	3072
[32]	[17]	3045
[41]	[39]	3043
[2]	[36]	3006
[41]	[24]	3000
[5]	[48]	3000
[2]	[43]	2905
[3]	[42]	2903
[32]	[41]	2902
[2;16]	[37]	2860
[10]	[34]	2809
[3]	[46]	2691
[32]	[22]	2657
[5]	[45]	2613
[2]	[10]	2612
[2]	[39]	2574
[2]	[42]	2544
[5]	[37]	2542
[2]	[46]	2534
[2]	[40]	2500
[1;16]	[3]	2467
[3]	[10]	2452
[1;16]	[10]	2438
[1;16]	[49]	2405
[36]	[1]	2337
[10]	[42]	2332
[3]	[5]	2304
[2]	[3]	2236
[5]	[32]	2206
[32]	[36]	2191
[36]	[37]	2171
[5]	[1]	2111
[3]	[3]	2110
[2]	[5]	2077
[36]	[48]	2042
[3]	[40]	2036
[1;16]	[39]	1985
[2;16]	[45]	1970
[2]	[2]	1964
[32]	[34]	1963
[1;16]	[19]	1954
[10]	[46]	1922
[32]	[46]	1887
[1;16]	[24]	1874
[41]	[35]	1870
[36]	[22]	1840
[5]	[41]	1837
[5]	[17]	1775
[36]	[32]	1763
[36]	[45]	1762
[10]	[40]	1737
[3]	[43]	1726
[3]	[2]	1671
[10]	[43]	1667
[2]	[49]	1645
[2]	[19]	1629
[11;16]	[22]	1596
[41]	[44]	1594
[32]	[40]	1579
[32]	[42]	1571
[32]	[10]	1535
[32]	[2]	1502
[11;16]	[48]	1495
[1]	[7]	1484
[2;16]	[17]	1473
[3;16]	[48]	1462
[32]	[3]	1439
[5]	[36]	1436
[2;16]	[41]	1417
[3]	[49]	1407
[1;16]	[35]	1402
[3]	[19]	1387
[5]	[34]	1305
[3]	[24]	1274
[36]	[17]	1270
[2]	[24]	1264
[32]	[5]	1253
[2;16]	[36]	1252
[11;16]	[1]	1247
[10]	[49]	1203
[32]	[39]	1201
[32]	[43]	1194
[5]	[22]	1184
[36]	[34]	1172
[10]	[39]	1168
[3;16]	[32]	1150
[3;16]	[22]	1133
[5]	[42]	1126
[3;16]	[1]	1109
[10]	[24]	1109
[11;16]	[32]	1090
[36]	[41]	1083
[3]	[39]	1079
[3;16]	[37]	1073
[2;16]	[34]	1073
[10]	[19]	1068
[11;16]	[45]	1043
[2;16]	[46]	1041
[36]	[36]	1034
[1]	[4]	1015
[5;16]	[48]	1015
[2;16]	[42]	1014
[11;16]	[37]	1002
[1]	[38]	1002
[5]	[43]	977
[13]	[32]	971
[32]	[19]	969
[3;16]	[45]	968
[5]	[46]	965
[36]	[3]	952
[2]	[35]	937
[5;16]	[37]	933
[5;16]	[1]	906
[5]	[40]	903
[1;16]	[2]	901
[13]	[48]	885
[4]	[37]	871
[5;16]	[32]	864
[3]	[35]	854
[13]	[37]	843
[1;16]	[44]	834
[32]	[24]	831
[3;16]	[5]	827
[4]	[48]	820
[1]	[20]	804
[2;16]	[40]	788
[3]	[44]	779
[36]	[2]	762
[2;16]	[43]	757
[5;16]	[41]	753
[4]	[41]	748
[5;16]	[45]	747
[5;16]	[22]	742
[13]	[22]	729
[10]	[35]	707
[13]	[45]	705
[36]	[46]	695
[2]	[44]	693
[13]	[1]	684
[2;16]	[3]	684
[4]	[32]	668
[36]	[40]	657
[4]	[22]	648
[36]	[43]	646
[11;16]	[46]	637
[11;16]	[17]	635
[36]	[10]	630
[5]	[3]	628
[2;16]	[49]	625
[36]	[42]	622
[10]	[3]	620
[11;16]	[41]	615
[13]	[41]	615
[32]	[49]	606
[3;16]	[36]	606
[3;16]	[17]	603
[3;16]	[41]	602
[32]	[35]	596
[5]	[10]	595
[2;16]	[1]	594
[3;16]	[3]	588
[5]	[19]	579
[13]	[34]	559
[4]	[45]	559
[10]	[44]	558
[3;16]	[40]	555
[2]	[7]	554
[2;16]	[39]	552
[36]	[39]	543
[1]	[23]	535
[11;16]	[36]	528
[1]	[18]	525
[1]	[12]	519
[11]	[37]	513
[5]	[24]	510
[36]	[35]	507
[5;16]	[17]	504
[3;16]	[42]	497
[3;16]	[34]	495
[2;16]	[19]	493
[41]	[7]	490
[11;16]	[34]	485
[13]	[17]	482
[5]	[2]	474
[5]	[44]	474
[10]	[10]	473
[2;16]	[24]	468
[5]	[39]	464
[11]	[48]	459
[13]	[36]	456
[32]	[44]	454
[36]	[19]	454
[41]	[4]	449
[36]	[5]	447
