[1;16]	[18]	2	202
[5]	[40]	1	201
[32]	[34]	1	198
[1;16]	[48]	1	197
[32]	[38]	2	197
[13]	[24]	2	196
[10]	[5]	2	195
[10;16]	[1]	2	195
[3;16]	[49]	2	193
[32]	[7]	2	193
[4]	[43]	2	192
[10;16]	[32]	2	190
[41]	[6]	2	190
[13]	[10]	2	188
[13]	[49]	2	187
[2;16]	[44]	2	186
[41]	[23]	2	185
[1]	[23]	2	185
[1]	[4]	2	184
[2;16]	[10]	2	184
[5]	[24]	1	182
[13]	[2]	2	182
[36]	[7]	2	182
[41]	[11]	2	181
[11]	[1]	2	180
[4]	[48]	1	179
[32]	[36]	1	178
[5;16]	[19]	2	177
[2]	[24]	1	176
[5]	[19]	1	176
[1;16]	[20]	2	176
[3]	[39]	1	175
[1;16]	[41]	1	174
[13]	[39]	2	174
[4]	[45]	1	173
[2]	[35]	1	167
[1;16]	[1]	1	167
[4]	[24]	2	165
[17]	[1]	2	165
[11]	[42]	2	162
[11;16]	[24]	2	162
[4]	[34]	1	162
[5]	[32]	1	158
[10;16]	[45]	2	154
[10]	[20]	2	153
[32]	[46]	1	153
[32]	[43]	1	151
[3]	[35]	1	151
[3;16]	[35]	2	150
[1;16]	[19]	1	148
[2;16]	[6]	2	148
[3]	[22]	1	146
[10;16]	[22]	2	146
[5;16]	[24]	2	145
[5]	[5]	1	145
[5]	[44]	1	143
[12;16]	[17]	2	143
[4]	[39]	2	143
[4]	[17]	1	142
[1]	[6]	1	138
[1;16]	[37]	1	138
[2]	[49]	1	138
[2;16]	[5]	2	137
[5]	[2]	1	137
[5;16]	[35]	2	137
[17]	[45]	2	135
[5]	[39]	1	134
[10;16]	[48]	2	133
[11]	[46]	2	133
[1;16]	[38]	2	132
[1;16]	[23]	2	131
[5;16]	[49]	2	130
[17]	[48]	2	130
[2]	[18]	2	129
[4]	[46]	1	128
[12;16]	[3]	2	126
[27]	[41]	1	126
[4]	[1]	2	126
[41]	[47]	2	125
[11]	[39]	2	124
[4]	[19]	2	123
[32]	[24]	1	122
[3]	[5]	1	119
[2]	[20]	2	118
[11]	[40]	2	118
[12;16]	[36]	2	117
[1]	[6]	2	116
[1]	[47]	2	116
[7]	[34]	1	116
[1]	[7]	2	112
[11;16]	[43]	2	112
[4]	[19]	1	111
[2]	[22]	1	111
[32]	[5]	1	108
[12;16]	[34]	2	108
[11;16]	[35]	2	108
[10]	[18]	2	105
[12;16]	[46]	2	105
[4]	[49]	2	104
[17]	[32]	2	103
[7]	[45]	1	103
[10]	[38]	2	101
[32]	[18]	2	100
[2]	[20]	1	99
[10;16]	[17]	2	99
[17]	[41]	1	96
[41]	[12]	2	96
[1;16]	[43]	1	95
[1;16]	[7]	2	95
[5;16]	[45]	1	95
[12;16]	[42]	2	94
[2;16]	[2]	2	94
[2]	[12]	1	94
[13]	[35]	2	93
[5]	[49]	1	92
[1]	[13]	1	91
[17]	[22]	2	91
[4]	[35]	2	90
[11;16]	[44]	2	90
[2]	[23]	2	89
[3]	[47]	2	89
[3;16]	[44]	2	88
[32]	[39]	1	88
[1;16]	[32]	1	87
[1;16]	[46]	1	86
[11]	[3]	2	86
[7]	[48]	1	84
[1;16]	[17]	1	83
[11]	[24]	2	83
[1]	[11]	1	82
[17]	[45]	1	81
[2]	[38]	2	81
[13]	[44]	2	81
[2;16]	[7]	2	81
[1]	[47]	1	80
[32]	[20]	2	79
[5]	[22]	1	78
[12;16]	[2]	2	78
[3]	[38]	2	78
[5]	[42]	1	77
[17]	[40]	2	77
[11]	[19]	2	77
[6]	[32]	1	76
[5]	[35]	1	76
[7]	[37]	1	76
