karowi	kq	pr. [8] ac. sg. 3			281
gawiH	gawi	f. sg. nom.			281
vexa	vix	pft. ac. sg. 3			281
kAlaH	kAla	m. sg. nom.			280
kva	kva	adv.			280
xaxarSa	xqS	pft. ac. sg. 3			280
pAxa	pAxa	iic.			279
jFAnam	jFAna	n. sg. nom.			279
Siva	Siva	iic.			279
wEH	wax	m. pl. i.			278
bAhuH	bAhu	m. sg. nom.			277
sawwama	sawwama	m. sg. voc.			277
rUpam	rUpa	n. sg. nom.			276
SAswra	SAswra	iic.			276
BUyaH	BUyas	adv.			275
Baya	Baya	iic.			275
cawuH	cawur	iic.			273
vAyuH	vAyu	m. sg. nom.			273
yajFa	yajFa	iic.			273
puwram	puwra	m. sg. acc.			273
viw	vix	m. sg. nom.			272
mahaw	mahaw	n. sg. acc.			272
muniH	muni	m. sg. nom.			272
kuruwe	kq	pr. [8] md. sg. 3			270
yena	yax	m. sg. i.			270
xawwvA	xawwvA	abs.	xA		269
nAga	nAga	iic.			266
manwra	manwra	iic.			266
manasA	manas	n. sg. i.			266
jagAma	gam	pft. ac. sg. 3			266
gawim	gawi	f. sg. acc.			265
wapaH	wapas	iic.			265
hema	heman	iic.			265
xevAnAm	xeva	m. pl. g.			265
xeha	xeha	iic.			264
xAnam	xAna	n. sg. nom.			261
mahaw	mahaw	n. sg. nom.			261
arWe	arWa	m. sg. loc.			260
rAmaH	rAma	m. sg. nom.			260
samaH	sama	m. sg. nom.			259
xvi	xvi	iic.			259
BavAn	Bavaw	m. sg. nom.			259
jFaH	jFa	m. sg. nom.			259
wapaH	wapas	n. sg. nom.			259
kqRNa	kqRNa	iic.			258
kvaciw	kvacix	adv.			258
puNya	puNya	iic.			258
jiwa	jiwa	iic.	ji	pp.	258
yam	yax	m. sg. acc.			258
xivya	xivya	iic.			257
paFca	paFcan	iic.			257
sura	sura	iic.			257
wayoH	wax	m. du. g.			256
wrayaH	wri	m. pl. nom.			256
saw	saw	iic.	as	ppr. [2] ac.	256
rAkRasa	rAkRasa	iic.			253
sahasra	sahasra	iic.			252
yukwaH	yukwa	m. sg. nom.	yuj	pp.	252
vane	vana	n. sg. loc.			252
SreRTaH	SreRTa	m. sg. nom.			251
asmin	ixam	m. sg. loc.			250
buxXiH	buxXi	f. sg. nom.			250
naH	asmax	* pl. g.			250
sarvaSaH	sarvaSas	adv.			249
nAraxaH	nAraxa	m. sg. nom.			249
kArayew	kAray	ca. opt. ac. sg. 3			249
anena	ixam	m. sg. i.			248
sarvawaH	sarvawas	adv.			248
kim	kim	n. sg. acc.			248
pANdu	pANdu	iic.			247
BIma	BIma	iic.			247
wapaH	wapas	n. sg. acc.			247
wejAH	wejas	m. sg. nom.			247
wasya	wax	n. sg. g.			246
jala	jala	iic.			246
ganXarva	ganXarva	iic.			245
viRNuH	viRNu	m. sg. nom.			244
jFAwvA	jFAwvA	abs.	jFA		244
guruH	guru	m. sg. nom.			243
xevam	xeva	m. sg. acc.			243
xqSyawe	xqS	pr. ps. sg. 3			243
sUrya	sUrya	iic.			243
BUwvA	BUwvA	abs.	BU		243
anyaH	anya	m. sg. nom.			242
xaSa	xaSan	iic.			242
maw	asmax	iic.			242
wasmE	wax	m. sg. dat.			242
puwrAH	puwra	m. pl. nom.			242
vixuH	vix	pft. ac. pl. 3			241
kruxXaH	kruxXa	m. sg. nom.	kruX	pp.	241
yAwi	yA	pr. [2] ac. sg. 3			241
viSAm	viS	f. pl. g.			241
varam	vara	m. sg. acc.			240
wejasA	wejas	n. sg. i.			240
pacew	pac	opt. [1] ac. sg. 3			238
Buvi	BU	f. sg. loc.			238
SabxaH	Sabxa	m. sg. nom.			237
nqpa	nqpa	iic.			237
xuryoXanaH	xuryoXana	m. sg. nom.			237
prANa	prANa	iic.			236
paramam	parama	n. sg. nom.			235
eRA	ewax	f. sg. nom.			235
pawe	pawi	m. sg. voc.			235
smqwam	smqwa	n. sg. nom.	smq	pp.	234
rAjFaH	rAjan	m. sg. g.			234
mayaH	maya	m. sg. nom.			234
vyAsaH	vyAsa	m. sg. nom.			233
anna	anna	iic.			232
sapwa	sapwan	iic.			232
xevi	xevI	f. sg. voc.			232
karNaH	karNa	m. sg. nom.			232
brahma	brahman	n. sg. nom.			231
swrI	swrI	iic.			231
vajra	vajra	iic.			231
SreRTa	SreRTa	m. sg. voc.			231
kAlam	kAla	m. sg. acc.			230
uwwamam	uwwama	n. sg. nom.			229
alpa	alpa	iic.			228
hanwi	han	pr. [2] ac. sg. 3			227
pawiH	pawi	m. sg. nom.			227
cakre	kq	pft. md. sg. 3			227
snAwvA	snAwvA	abs.	snA		227
balam	bala	n. sg. acc.			226
nqpa	nqpa	m. sg. voc.			226
jvara	jvara	iic.			225
sawwva	sawwva	iic.			225
raWam	raWa	m. sg. acc.			224
cakAra	kq	pft. ac. sg. 3			223
sahasraSaH	sahasraSas	adv.			222
samam	sama	n. sg. nom.			222
brAhmaNa	brAhmaNa	iic.			222
qRi	qRi	iic.			222
aWa-vA	aWavA	conj.			222
mA	mA	part.			220
kqwaH	kqwa	m. sg. nom.	kq	pp.	218
XanvanwariH	Xanvanwari	m. sg. nom.			218
inxriya	inxriya	iic.			216
gacCawi	gam	pr. [1] ac. sg. 3			216
rawna	rawna	iic.			216
kila	kila	part.			215
weRu	wax	m. pl. loc.			214
guNAH	guNa	m. pl. nom.			214
hariH	hari	m. sg. nom.			214
SafKa	SafKa	iic.			213
arka	arka	iic.			213
paxma	paxma	iic.			213
xevI	xevI	f. sg. nom.			213
gaja	gaja	iic.			212
eRAm	ixam	m. pl. g.			211
kuwaH	kuwas	adv.			211
piwAmahaH	piwAmaha	m. sg. nom.			211
marxayew	marxay	ca. opt. ac. sg. 3			211
anware	anwara	n. sg. loc.			210
paxam	paxa	n. sg. acc.			210
piwuH	piwq	m. sg. g.			210
xroNaH	xroNa	m. sg. nom.			210
kqw	kqw	m. sg. nom.			209
laBawe	laB	pr. [1] md. sg. 3			209
rAjAnam	rAjan	m. sg. acc.			209
pANdavAH	pANdava	m. pl. nom.			209
Bayam	Baya	n. sg. nom.			208
param	para	n. sg. acc.			208
BUwAni	BUwa	n. pl. nom.	BU	pp.	208
lakRaNam	lakRaNa	n. sg. nom.			207
jAwaH	jAwa	m. sg. nom.	jan	pp.	207
yuXi	yuX	f. sg. loc.			207
yogena	yoga	m. sg. i.			206
priya	priya	iic.			206
AxiBiH	Axi	m. pl. i.			206
sarvawra	sarvawra	adv.			206
BImaH	BIma	m. sg. nom.			206
roga	roga	iic.			205
xaH	xa	m. sg. nom.			205
rasaH	rasa	m. sg. nom.			205
bahavaH	bahu	m. pl. nom.			205
qRiH	qRi	m. sg. nom.			205
paSyawi	xqS	pr. [4] ac. sg. 3			205
Gnam	Gna	n. sg. nom.			204
brAhmaNAH	brAhmaNa	m. pl. nom.			204
paSya	paS	imp. [4] ac. sg. 2			204
sixXi	sixXi	iic.			202
varwawe	vqw	pr. [1] md. sg. 3			202
amiwa	amiwa	iic.	am	pp.	202
mqga	mqga	iic.			201
narAH	nara	m. pl. nom.			201
ekam	eka	m. sg. acc.			200
hawa	hawa	iic.	han	pp.	199
vIraH	vIra	m. sg. nom.			199
aswra	aswra	iic.			199
yuXiRTira	yuXiRTira	m. sg. voc.			199
arXa	arXa	iic.			198
brUhi	brU	imp. [2] ac. sg. 2			198
imam	ixam	m. sg. acc.			198
AxO	Axi	m. sg. loc.			197
kAmaH	kAma	m. sg. nom.			197
SleRma	SleRman	iic.			196
BakwyA	Bakwi	f. sg. i.			196
raWaH	raWa	m. sg. nom.			196
yena	yax	n. sg. i.			195
yuga	yuga	iic.			194
yAnwi	yA	pr. [2] ac. pl. 3			194
kAlena	kAla	m. sg. i.			194
param	para	m. sg. acc.			194
viRNu	viRNu	iic.			194
hawvA	hawvA	abs.	han		194
anyawra	anyawra	adv.			193
SrImAn	SrImaw	m. sg. nom.			193
Saswra	Saswra	iic.			193
wayA	wax	f. sg. i.			192
vAnara	vAnara	iic.			192
BImasenaH	BImasena	m. sg. nom.			192
vixyA	vixyA	iic.			191
viXinA	viXi	m. sg. i.			191
Rat	RaR	iic.			191
buxXi	buxXi	iic.			191
uwa	uwa	conj.			191
wIrWe	wIrWa	n. sg. loc.			191
lokeRu	loka	m. pl. loc.			191
uwwamam	uwwama	n. sg. acc.			190
vana	vana	iic.			190
wIrWa	wIrWa	iic.			190
xaxO	xA	pft. ac. sg. 3			190
sWaH	sWa	m. sg. nom.			189
yayO	yA	pft. ac. sg. 3			189
hawaH	hawa	m. sg. nom.	han	pp.	189
mUla	mUla	iic.			188
xAnava	xAnava	iic.			188
waxvaw	waxvaw	ind.			187
vAsuxevaH	vAsuxeva	m. sg. nom.			187
manaH	manas	iic.			186
saxyaH	saxyas	adv.			186
xeSa	xeSa	iic.			186
aSva	aSva	iic.			186
uwwamaH	uwwama	m. sg. nom.			186
yuxXam	yuxXa	n. sg. nom.	yuX	pp.	186
prawyuvAca	prawivac	pft. ac. sg. 3			186
Xana	Xana	iic.			185
sarvAH	sarva	f. pl. nom.			185
yasmAw	yax	n. sg. abl.			185
kroXa	kroXa	iic.			185
wIrWam	wIrWa	n. sg. nom.			185
raWAH	raWa	m. pl. nom.			185
Apnowi	Ap	pr. [5] ac. sg. 3			184
yama	yama	iic.			184
vayam	asmax	* pl. nom.			184
SarIra	SarIra	iic.			183
mAMsa	mAMsa	iic.			183
mahawA	mahaw	m. sg. i.			183
wAH	wax	f. pl. nom.			183
gawAH	gawa	m. pl. nom.	gam	pp.	182
xAha	xAha	iic.			182
wvAm	yuRmax	* sg. acc.			182
mqwyu	mqwyu	iic.			181
saMyuge	saMyuga	n. sg. loc.			181
Sakwi	Sakwi	iic.			180
prANaH	prANa	m. sg. nom.			180
Sawam	Sawa	n. sg. nom.			180
Sawam	Sawa	n. sg. acc.			180
svarga	svarga	iic.			180
anila	anila	iic.			179
afga	afga	iic.			179
viXiH	viXi	m. sg. nom.			179
sixXiH	sixXi	f. sg. nom.			178
guNEH	guNa	m. pl. i.			178
kqRNaH	kqRNa	m. sg. nom.			178
vIrya	vIrya	iic.	vIra	pfp. [1]	178
wulya	wulya	iic.	wul	pfp. [1]	178
BUmO	BUmi	f. sg. loc.			178
brahmaNaH	brahman	m. sg. g.			178
SuciH	Suci	m. sg. nom.			177
anwara	anwara	iic.			177
prAha	prAh	pft. ac. sg. 3			176
wiRTawi	sWA	pr. [1] ac. sg. 3			175
SakraH	Sakra	m. sg. nom.			175
hA	han	m. sg. nom.			174
syuH	as	opt. [2] ac. pl. 3			174
suKam	suKa	n. sg. nom.			174
BayAw	Baya	n. sg. abl.			174
gawa	gawa	iic.	gam	pp.	174
Kalu	Kalu	adv.			174
xivyam	xivya	n. sg. nom.			174
pibew	pA	opt. [1] ac. sg. 3			173
xinam	xina	n. sg. acc.			173
xvijaH	xvija	m. sg. nom.			173
AxInAm	Axi	m. pl. g.			172
SUla	SUla	iic.			172
jaH	ja	m. sg. nom.			172
aXaH	aXas	adv.			172
gaxA	gaxA	iic.			172
mUwra	mUwra	iic.			171
yuxXe	yuxXa	n. sg. loc.	yuX	pp.	171
sahasrANi	sahasra	n. pl. acc.			170
viRNoH	viRNu	m. sg. g.			170
Sawru	Sawru	iic.			169
gaNAH	gaNa	m. pl. nom.			169
yeRAm	yax	m. pl. g.			169
wasyAm	wax	f. sg. loc.			169
asura	asura	iic.			169
ASrama	ASrama	iic.			169
kRaya	kRaya	iic.			168
karaH	kara	m. sg. nom.			168
sAkRAw	sAkRAw	adv.			168
vIra	vIra	iic.			168
puNyam	puNya	n. sg. nom.			167
vanam	vana	n. sg. acc.			167
lokaH	loka	m. sg. nom.			167
rAma	rAma	iic.			167
Sabxa	Sabxa	iic.			166
pUrvavaw	pUrvavaw	adv.			166
kRayam	kRaya	m. sg. acc.			166
xuHKam	xuHKa	n. sg. nom.			166
agnim	agni	m. sg. acc.			166
cakra	cakra	iic.			166
karNa	karNa	iic.			165
karmaNi	karman	n. sg. loc.			165
rUpeNa	rUpa	n. sg. i.			165
nqpaH	nqpa	m. sg. nom.			165
xvija	xvija	iic.			164
nu	nu	part.			164
pANdavAnAm	pANdava	m. pl. g.			164
wyakwvA	wyakwvA	abs.	wyaj		164
maXya	maXya	iic.			163
rUpam	rUpa	n. sg. acc.			163
xAna	xAna	iic.			163
sahasrANi	sahasra	n. pl. nom.			163
kule	kula	n. sg. loc.			163
gacCew	gam	opt. [1] ac. sg. 3			162
sixXa	sixXa	iic.	siX	pp.	162
prIwaH	prIwa	m. sg. nom.	prI	pp.	162
giri	giri	iic.			162
vixyAw	vix	opt. [2] ac. sg. 3			161
swriyaH	swrI	f. pl. nom.			161
Sruwam	Sruwa	n. sg. nom.	Sru	pp.	161
pUjayew	pUjay	opt. [10] ac. sg. 3			161
ASu	ASu	adv.			160
AwmanA	Awman	m. sg. i.			160
paramam	parama	n. sg. acc.			160
rAkRasAH	rAkRasa	m. pl. nom.			159
sarvaxA	sarvaxA	adv.			159
kAsa	kAsa	iic.			159
apare	apara	m. pl. nom.			159
lokasya	loka	m. sg. g.			159
rasam	rasa	m. sg. acc.			158
xravya	xravya	iic.			158
ganXa	ganXa	iic.			158
kuRTa	kuRTa	iic.			158
agninA	agni	m. sg. i.			158
vipra	vipra	iic.			158
vAcA	vAc	f. sg. i.			158
janAH	jana	m. pl. nom.			158
manye	man	pr. [4] md. sg. 1			158
mEwreyaH	mEwreya	m. sg. nom.			158
janamejayaH	janamejaya	m. sg. nom.			158
prokwam	prokwa	n. sg. nom.	pravac	pp.	158
sUryaH	sUrya	m. sg. nom.			157
yAni	yax	n. pl. nom.			157
yuge	yuga	n. sg. loc.			157
xEwya	xEwya	iic.			157
XanaFjayaH	XanaFjaya	m. sg. nom.			157
xarSanam	xarSana	n. sg. nom.			156
SuxXa	SuxXa	iic.	SuX	pp.	156
mAwA	mAwq	f. sg. nom.			156
karwavyam	karwavya	n. sg. nom.	kq	pfp. [3]	155
svargam	svarga	m. sg. acc.			155
pqWivIm	pqWivI	f. sg. acc.			155
arhasi	arh	pr. [1] ac. sg. 2			155
kriyA	kriyA	iic.			154
kuru	kq	imp. [8] ac. sg. 2			154
xeva	xeva	m. sg. voc.			154
xevAn	xeva	m. pl. acc.			154
jarA	jarA	iic.			153
suKam	suKa	n. sg. acc.			153
SIwa	SIwa	iic.	SyA	pp.	153
qwe	qwe	prep.			153
vAk	vAc	iic.			153
SvAsa	SvAsa	iic.			153
ruxra	ruxra	iic.			153
janma	janman	iic.			153
puruRam	puruRa	m. sg. acc.			153
vixXi	vix	imp. [2] ac. sg. 2			153
parasparam	paraspara	m. sg. acc.			153
Ahave	Ahava	m. sg. loc.			153
imAm	ixam	f. sg. acc.			153
gqhIwvA	gqhIwvA	abs.	grah		153
maXu	maXu	iic.			152
smqwAH	smqwa	m. pl. nom.	smq	pp.	152
wAmra	wAmra	iic.			152
wale	wala	m. sg. loc.			151
mAwreNa	mAwra	n. sg. i.			151
uwwamam	uwwama	m. sg. acc.			151
wriBiH	wri	m. pl. i.			151
mqwyuH	mqwyu	m. sg. nom.			151
vAk	vAc	f. sg. nom.			151
rakRasAm	rakRas	n. pl. g.			151
yayAwiH	yayAwi	m. sg. nom.			151
wasmAw	wax	m. sg. abl.			150
loha	loha	iic.			150
wrayam	wraya	n. sg. acc.			150
vikramaH	vikrama	m. sg. nom.			150
praBo	praBu	m. sg. voc.			150
vaSam	vaSa	m. sg. acc.			150
sWiwAH	sWiwa	m. pl. nom.	sWA	pp.	149
balavAn	balavaw	m. sg. nom.			149
xroNa	xroNa	iic.			149
Axiwya	Axiwya	iic.			149
SanEH	SanEs	adv.			148
sixXim	sixXi	f. sg. acc.			148
svAhA	svAhA	ind.			148
haram	hara	n. sg. nom.			148
lokAH	loka	m. pl. nom.			148
vqwaH	vqwa	m. sg. nom.	vq	pp.	148
parvawa	parvawa	iic.			147
anwa	anwa	iic.			147
koti	koti	iic.			147
arhawi	arh	pr. [1] ac. sg. 3			147
rAmam	rAma	m. sg. acc.			147
xoRaH	xoRa	m. sg. nom.			146
yogaH	yoga	m. sg. nom.			146
sWAnam	sWAna	n. sg. nom.			146
pqWivyAm	pqWivI	f. sg. loc.			146
viSva	viSva	iic.			146
maNi	maNi	iic.			146
icCAmi	iR	pr. [6] ac. sg. 1			146
mUlam	mUla	n. sg. nom.			145
uRNam	uRNa	n. sg. nom.			145
mucyawe	muc	pr. ps. sg. 3			145
muhuH	muhur	adv.			145
kRaNAw	kRaNa	m. sg. abl.			145
wriRu	wri	m. pl. loc.			145
safgrAme	safgrAma	m. sg. loc.			145
hewuH	hewu	m. sg. nom.			144
jana	jana	iic.			144
muKa	muKa	iic.			144
uRNa	uRNa	iic.			144
annam	anna	n. sg. nom.			144
gaNa	gaNa	iic.			144
Awmani	Awman	m. sg. loc.			144
pANdavaH	pANdava	m. sg. nom.			144
a-mqwa	amqwa	iic.	mq	pp.	144
vaXa	vaXa	iic.			143
wAni	wax	n. pl. nom.			143
paxam	paxa	n. sg. nom.			143
xaNdaH	xaNda	m. sg. nom.			143
XarmeNa	Xarma	m. sg. i.			143
puwrasya	puwra	m. sg. g.			143
xaNda	xaNda	iic.			142
karam	kara	n. sg. nom.			142
annam	anna	n. sg. acc.			142
ekam	eka	n. sg. nom.			142
vegena	vega	m. sg. i.			142
sanAwanaH	sanAwana	m. sg. nom.			142
sAwyakiH	sAwyaki	m. sg. nom.			142
pArWaH	pArWa	m. sg. nom.			142
sawyam	sawya	n. sg. acc.			141
sneha	sneha	iic.			141
siMha	siMha	iic.			141
xqDa	xqDa	iic.	xqh	pp.	141
inxriyaH	inxriya	m. sg. nom.			141
asya	ixam	n. sg. g.			141
manuH	manu	m. sg. nom.			141
garBa	garBa	iic.			140
gawe	gawa	m. sg. loc.	gam	pp.	140
xIrGa	xIrGa	iic.			140
inxrasya	inxra	m. sg. g.			140
Sakra	Sakra	iic.			140
vixuraH	vixura	m. sg. nom.			140
pArWa	pArWa	m. sg. voc.			140
karwum	karwum	inf.	kq		140
anya	anya	iic.			139
mAyA	mAyA	iic.			138
vyAXi	vyAXi	iic.			138
xvO	xvi	m. du. nom.			138
sarvANi	sarva	n. pl. nom.			138
vrawa	vrawa	iic.			138
AwmajaH	Awmaja	m. sg. nom.			138
kRIra	kRIra	iic.			137
swrINAm	swrI	f. pl. g.			136
UrXva	UrXva	iic.			136
SilA	SilA	iic.			136
lokAn	loka	m. pl. acc.			136
