[1]	[1]	1	14267
[1]	[45]	1	12838
[1]	[48]	1	10927
[1]	[48]	2	10813
[1]	[37]	1	10330
[1]	[1]	2	9801
[41]	[32]	2	9550
[1]	[32]	2	9534
[41]	[1]	2	9262
[41]	[37]	2	9238
[1]	[2]	1	9212
[1]	[45]	2	9130
[1]	[17]	1	9046
[1]	[37]	2	8967
[41]	[22]	2	8882
[41]	[45]	2	8576
[41]	[48]	2	8444
[1;16]	[32]	2	7938
[1;16]	[48]	2	7555
[1;16]	[5]	2	7454
[1]	[22]	2	7108
[1]	[41]	2	6992
[1]	[41]	1	6447
[41]	[17]	2	6346
[1;16]	[1]	2	6302
[1]	[17]	2	6279
[1]	[34]	1	6234
[1;16]	[37]	2	6206
[1;16]	[22]	2	6102
[1]	[10]	2	6049
[1]	[46]	1	5353
[41]	[34]	2	5342
[41]	[41]	2	5086
[1]	[34]	2	4976
[1]	[5]	1	4976
[41]	[36]	2	4651
[1;16]	[45]	2	4592
[1]	[36]	2	4464
[1]	[43]	1	4367
[41]	[46]	2	4309
[1]	[40]	2	4281
[41]	[3]	2	4212
[1]	[40]	1	4206
[1]	[42]	2	4171
[1;16]	[17]	2	4146
[1]	[46]	2	4132
[10]	[32]	2	4004
[1]	[19]	1	3932
[41]	[2]	2	3915
[1]	[36]	1	3717
[2]	[32]	2	3715
[2]	[48]	2	3626
[41]	[42]	2	3604
[1;16]	[41]	2	3566
[1]	[24]	1	3536
[10]	[48]	2	3465
[41]	[40]	2	3436
[41]	[5]	2	3313
[41]	[10]	2	3258
[1;16]	[46]	2	3250
[2]	[37]	2	3249
[1]	[43]	2	3240
[2]	[45]	2	3218
[3]	[48]	2	3169
[1;16]	[36]	2	3119
[10]	[37]	2	3088
[10]	[45]	2	3050
[3]	[22]	2	2967
[1]	[32]	1	2931
[10]	[22]	2	2895
[1;16]	[34]	2	2868
[32]	[32]	2	2774
[2;16]	[22]	2	2754
[3]	[32]	2	2745
[1]	[22]	1	2730
[3]	[45]	2	2696
[1;16]	[40]	2	2664
[2]	[22]	2	2638
[1]	[2]	2	2633
[1]	[49]	2	2627
[2;16]	[32]	2	2618
[2;16]	[48]	2	2617
[3]	[37]	2	2536
[41]	[43]	2	2524
[32]	[48]	2	2507
[32]	[37]	2	2440
[41]	[19]	2	2440
[32]	[45]	2	2391
[10]	[36]	2	2363
[3]	[1]	2	2352
[1]	[35]	1	2309
[1;16]	[42]	2	2305
[1]	[19]	2	2300
[2]	[1]	2	2290
[1]	[44]	1	2260
[32]	[1]	2	2245
[2]	[17]	2	2236
[1]	[42]	1	2215
[1]	[24]	2	2208
[10]	[17]	2	2206
[41]	[49]	2	2189
[41]	[24]	2	2186
[1]	[39]	2	2175
[1]	[3]	2	2172
[1]	[49]	1	2153
[10]	[41]	2	2141
[41]	[39]	2	2118
[2]	[41]	2	2085
[2]	[34]	2	2080
[1]	[5]	2	2037
[10]	[34]	2	1993
[3]	[41]	2	1941
[32]	[22]	2	1898
[2;16]	[37]	2	1874
[2]	[10]	2	1820
[3]	[17]	2	1818
[10]	[1]	2	1772
[2]	[36]	2	1748
[32]	[17]	2	1735
[1]	[35]	2	1702
[1;16]	[3]	2	1692
[10]	[42]	2	1690
[3]	[36]	2	1659
[1]	[39]	1	1638
[5]	[48]	2	1611
[2]	[40]	2	1594
[2]	[46]	2	1586
[3]	[42]	2	1541
[1;16]	[10]	2	1492
[1]	[3]	1	1481
[2]	[42]	2	1475
[1;16]	[49]	2	1474
[2;16]	[45]	2	1453
[3]	[48]	1	1428
[5]	[32]	2	1423
[3]	[34]	2	1419
[10]	[46]	2	1411
[5]	[45]	2	1384
[1;16]	[24]	2	1380
[41]	[35]	2	1373
[3]	[37]	1	1346
[1;16]	[39]	2	1325
[1]	[7]	1	1323
[1;16]	[19]	2	1299
[36]	[1]	2	1272
[32]	[34]	2	1270
[36]	[22]	2	1270
[2]	[5]	2	1264
[2]	[43]	2	1262
[1]	[4]	1	1244
[10]	[43]	2	1241
[3]	[45]	1	1227
[1]	[44]	2	1214
[36]	[37]	2	1202
[3]	[40]	2	1199
[3]	[10]	2	1196
[10]	[40]	2	1188
[3]	[46]	2	1179
[11;16]	[22]	2	1177
[36]	[48]	2	1176
[2]	[1]	1	1169
[5]	[37]	2	1166
[32]	[46]	2	1156
[41]	[44]	2	1145
[36]	[45]	2	1135
[2;16]	[17]	2	1102
[3]	[3]	2	1101
[36]	[32]	2	1071
[32]	[42]	2	1064
[2]	[3]	2	1057
[3]	[17]	1	1056
[5]	[17]	2	1018
[2;16]	[41]	2	999
[32]	[41]	2	988
[32]	[10]	2	986
[1;16]	[35]	2	970
[32]	[40]	2	967
[2]	[39]	1	952
[2]	[49]	2	934
[5]	[22]	2	933
[2;16]	[36]	2	920
[2]	[19]	2	916
[5]	[41]	2	903
[3]	[5]	2	875
[3;16]	[22]	2	844
[2;16]	[34]	2	842
[5]	[1]	2	841
[3]	[43]	2	840
[2;16]	[46]	2	837
[36]	[17]	2	836
[32]	[3]	2	834
[32]	[36]	2	833
[3]	[34]	1	818
[2]	[39]	2	816
[3]	[1]	1	814
[36]	[34]	2	807
[2;16]	[42]	2	804
[3;16]	[48]	2	803
[10]	[49]	2	803
[5]	[42]	2	799
[5]	[34]	2	798
[3;16]	[32]	2	788
[10]	[19]	2	770
[2]	[45]	1	768
[10]	[24]	2	766
[32]	[5]	2	764
[10]	[39]	2	753
[32]	[2]	2	753
[11;16]	[32]	2	747
[3]	[49]	2	740
[5]	[37]	1	738
[2]	[37]	1	737
[11;16]	[48]	2	727
[32]	[43]	2	725
[11;16]	[45]	2	723
[3]	[46]	1	722
[2]	[24]	2	718
[5]	[36]	2	718
[32]	[39]	2	717
[4]	[37]	1	709
[3]	[41]	1	706
[3;16]	[37]	2	700
[2]	[2]	2	695
[2]	[43]	1	690
[5;16]	[48]	2	684
[3;16]	[1]	2	665
[3]	[19]	1	659
[3;16]	[5]	2	651
[2]	[2]	1	647
[11;16]	[1]	2	647
[5]	[45]	1	645
[11;16]	[37]	2	645
[3]	[24]	2	643
[3]	[2]	2	643
[13]	[32]	2	642
[2]	[32]	1	641
[1]	[20]	1	641
[3;16]	[45]	2	636
[5]	[48]	1	622
[32]	[37]	1	605
[2]	[41]	1	602
[2;16]	[40]	2	602
[1;16]	[44]	2	596
[36]	[3]	2	593
[5;16]	[37]	2	593
[2]	[35]	2	573
[2;16]	[43]	2	562
[2]	[48]	1	561
[5]	[40]	2	558
[5]	[43]	2	555
[1]	[38]	1	550
[5;16]	[1]	2	550
[5]	[46]	2	547
[5;16]	[32]	2	546
[32]	[1]	1	533
[3]	[24]	1	529
[13]	[37]	2	529
[32]	[24]	2	528
[5]	[17]	1	526
[3]	[19]	2	523
[13]	[48]	2	518
[10]	[35]	2	517
[5;16]	[22]	2	516
[36]	[46]	2	504
[13]	[45]	2	503
[2;16]	[3]	2	501
[11;16]	[17]	2	495
[5;16]	[45]	2	495
[13]	[22]	2	487
